id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
283,SOCIEGO KIRPAS,Sector Este Kirpas,4.138,-73.605,8.0,6000,10000,16000,30
284,MALOCAS,Sector Este Kirpas,4.1349,-73.6091,8.0,6000,10000,16000,30
285,METROPOLITANA KIRPAS,Sector Este Kirpas,4.138,-73.605,8.0,6000,10000,16000,30
286,VIVERO BIOAGRICOLA,Sector Este Kirpas,4.1401,-73.6098,8.0,6000,10000,16000,30
287,SANATONIO,Sector Este Kirpas,4.1373,-73.6052,8.0,6000,10000,16000,30
288,VILLA MARINA,Sector Este Kirpas,4.139,-73.6008,8.0,6000,10000,16000,30
289,BRILLANTE,Sector Este Kirpas,4.1424,-73.6056,8.0,6000,10000,16000,30
290,Página 855,Sector Remansos De Rosablanca,4.1516,-73.6319,6.6,6000,8000,14000,26
291,"LA ROSITA ETAPA 1,2,3,",Sector Remansos De Rosablanca,4.1511,-73.6329,6.6,6000,8000,14000,26
292,DOÑA LUZ,Sector Remansos De Rosablanca,4.1497,-73.6351,6.6,6000,8000,14000,26
293,PANCANDE,Sector Remansos De Rosablanca,4.1472,-73.6368,6.6,6000,8000,14000,26
294,CHORILLANOS,Sector Remansos De Rosablanca,4.1519,-73.6303,6.6,6000,8000,14000,26
295,REMANSOS DE ROSABLANCA,Sector Remansos De Rosablanca,4.149,-73.635,6.6,6000,8000,14000,26
296,CONDOMINIO SAN SEBASTIAN,Sector Remansos De Rosablanca,4.1504,-73.6373,6.6,6000,8000,14000,26
297,"CONDOMINIO SANTA MARIA 1,2",Sector Remansos De Rosablanca,4.149,-73.6378,6.6,6000,8000,14000,26
298,SEPTIMA BRIGADA DISTRITO MILITAR,Sector Remansos De Rosablanca,4.1536,-73.6325,6.6,6000,8000,14000,26
299,CONJUNTO BULEVAR CODEM,Sector Remansos De Rosablanca,4.1442,-73.6348,6.6,6000,8000,14000,26
300,BOSQUE DE ROSABLANCA,Sector Remansos De Rosablanca,4.1458,-73.6298,6.6,6000,8000,14000,26
301,CONDOMINIO BOSQUES DE ARRAYANES,Sector Remansos De Rosablanca,4.1495,-73.6344,6.6,6000,8000,14000,26
302,RESERVAS DEL BOSQUE,Sector Remansos De Rosablanca,4.1495,-73.631,6.6,6000,8000,14000,26
303,CONJUNTO VILLA EMAUS,Sector Remansos De Rosablanca,4.1495,-73.6329,6.6,6000,8000,14000,26
304,"CASIBARE 1,2",Sector Remansos De Rosablanca,4.1502,-73.6385,6.6,6000,8000,14000,26
305,CONJUNTO REMANSOS DEL BOSQUE,Sector Remansos De Rosablanca,4.1495,-73.631,6.6,6000,8000,14000,26
306,VILLAS DEL MEDITERRANEO,Sector Remansos De Rosablanca,4.148,-73.6298,6.6,6000,8000,14000,26
307,"SAN SILVESTRE 1,2,",Sector Remansos De Rosablanca,4.1454,-73.6382,6.6,6000,8000,14000,26
308,AGUAS CLARAS,Sector Remansos De Rosablanca,4.1475,-73.6304,6.6,6000,8000,14000,26
309,"ESPERANZA ETAPA 6,7,8",Sector Esperansa,4.1464,-73.6335,4.5,6000,5000,11000,21
310,"ESPERANZA ETAPA 1,2,3,4,5",Sector Esperansa,4.148,-73.6304,4.5,6000,5000,11000,21
311,BIBLIOTECA GERMAN ARCINIEGAS,Sector Esperansa,4.1521,-73.6333,4.5,6000,5000,11000,21
312,PUESTO DE SALUD ESPERANZA,Sector Esperansa,4.1529,-73.6358,4.5,6000,5000,11000,21
313,ROSABLANCA HORIENTAL,Sector Esperansa,4.1462,-73.6299,4.5,6000,5000,11000,21
314,LA VEGA,Sector Esperansa,4.1495,-73.6326,4.5,6000,5000,11000,21
315,VILLA BOLIVAR,Sector Esperansa,4.088,-73.623,4.5,6000,5000,11000,21
316,PARQUE VILLA BOLIVAR,Sector Esperansa,4.088,-73.623,4.5,6000,5000,11000,21
317,VILLA CLAUDIA,Sector Esperansa,4.1534,-73.6322,4.5,6000,5000,11000,21
318,URBANIZACION GUATIQUIA,Sector Esperansa,4.1476,-73.6376,4.5,6000,5000,11000,21
319,GARCIA BORQUES,Sector Esperansa,4.1472,-73.6355,4.5,6000,5000,11000,21
320,LA SIJIN,Sector Esperansa,4.1469,-73.6372,4.5,6000,5000,11000,21
321,COLEGIO GIMNASIO CAMPESTRE,Sector Esperansa,4.1484,-73.6299,4.5,6000,5000,11000,21
322,ACACIAS,Sector Esperansa,4.1507,-73.6352,4.5,6000,5000,11000,21
323,CONDOMINIO GALICIA,Sector Esperansa,4.1477,-73.6389,4.5,6000,5000,11000,21
324,CONJUNTO PLENAVIDA,Sector Esperansa,4.1485,-73.6362,4.5,6000,5000,11000,21
325,CONJUNTO 2001 ESPERANZA,Sector Esperansa,4.1521,-73.6354,4.5,6000,5000,11000,21
326,MULTIFAMILIARES LA ESPERENZA,Sector Esperansa,4.1499,-73.6343,4.5,6000,5000,11000,21
327,EDIFICIO NOGALES,Sector Esperansa,4.1475,-73.633,4.5,6000,5000,11000,21
328,CORALINA,Sector Coralina,4.1536,-73.6336,5.2,6000,6000,12000,23
329,Página 856,Sector Coralina,4.1528,-73.635,5.2,6000,6000,12000,23
330,ALBORADA,Sector Coralina,4.1467,-73.6331,5.2,6000,6000,12000,23
331,SEMILLANOS,Sector Coralina,4.1502,-73.6309,5.2,6000,6000,12000,23
332,CONUNEROS,Sector Coralina,4.1507,-73.6345,5.2,6000,6000,12000,23
333,EL JARDIN,Sector Coralina,4.1526,-73.6312,5.2,6000,6000,12000,23
334,CENTAUROS,Sector Coralina,4.112,-73.61,5.2,6000,6000,12000,23
335,PALMAR,Sector Coralina,4.1505,-73.6373,5.2,6000,6000,12000,23
336,COOPERATIVO,Sector Coralina,4.1522,-73.6329,5.2,6000,6000,12000,23
337,CARULU,Sector Coralina,4.1507,-73.6302,5.2,6000,6000,12000,23
338,SESQUICENTENARIO,Sector Coralina,4.1449,-73.6344,5.2,6000,6000,12000,23
339,SANTA MARTA,Sector Coralina,4.1456,-73.6306,5.2,6000,6000,12000,23
340,SERRANIA,Sector Coralina,4.1528,-73.6299,5.2,6000,6000,12000,23
341,CONJUNTO LA CABAÑA,Sector Coralina,4.1518,-73.6359,5.2,6000,6000,12000,23
342,CONJUNTO PIAMONTE,Sector Coralina,4.1451,-73.6324,5.2,6000,6000,12000,23
343,EDIFICIO SANTA MARIA RESERVADO,Sector Coralina,4.1503,-73.6376,5.2,6000,6000,12000,23
344,CONJUNTO CERESOS,Sector Coralina,4.1506,-73.6305,5.2,6000,6000,12000,23
345,CONDOMINIO LOS NOGALES,Sector Coralina,4.1475,-73.633,5.2,6000,6000,12000,23
346,PARQUES DE MONTEBELLO,Sector Coralina,4.1449,-73.6322,5.2,6000,6000,12000,23
347,"HACIENDA TRAPICHE 1,2",Sector Buque,4.1317,-73.6453,4.5,6000,5000,11000,21
348,TRAPICHE,Sector Buque,4.1393,-73.6432,4.5,6000,5000,11000,21
349,ALTOS DEL TRAPICHE,Sector Buque,4.1321,-73.639,4.5,6000,5000,11000,21
350,GUADUALES,Sector Buque,4.1356,-73.6397,4.5,6000,5000,11000,21
351,ALTOS VILLA CODEM,Sector Buque,4.1339,-73.6437,4.5,6000,5000,11000,21
352,CENTRO COMERCIAL PRIMAVERA,Sector Buque,4.1488,-73.6339,4.5,6000,5000,11000,21
353,CONDOMINIO MOTEARROYO,Sector Buque,4.1371,-73.643,4.5,6000,5000,11000,21
354,CUJUNTO LAS MARGARITAS,Sector Buque,4.1397,-73.6417,4.5,6000,5000,11000,21
355,MARGARITA REAL,Sector Buque,4.1392,-73.6429,4.5,6000,5000,11000,21
356,CLINICA OCULAR,Sector Buque,4.1315,-73.6408,4.5,6000,5000,11000,21
357,BUQUE ALTO,Sector Buque,4.135,-73.642,4.5,6000,5000,11000,21
358,BUQUE,Sector Buque,4.135,-73.642,4.5,6000,5000,11000,21
359,COLEGIO DON BOSCO,Sector Buque,4.1329,-73.6437,4.5,6000,5000,11000,21
360,CONJUNTO ALTA GRACIA,Sector Buque,4.1305,-73.6466,4.5,6000,5000,11000,21
361,COJUNTO BUGANVILES,Sector Buque,4.1312,-73.642,4.5,6000,5000,11000,21
362,CONDOMINIO LA RESERVA,Sector Buque,4.1313,-73.6378,4.5,6000,5000,11000,21
363,CONJUNTO UMABARY,Sector Buque,4.1309,-73.6402,4.5,6000,5000,11000,21
364,CONJUNTO LA SERRANIA,Sector Buque,4.1306,-73.642,4.5,6000,5000,11000,21
365,CONDOMINIO MADEIRA,Sector Buque,4.1351,-73.6398,4.5,6000,5000,11000,21
366,TORRRES DE SANJUAN,Sector Buque,4.1338,-73.6446,4.5,6000,5000,11000,21
367,SECRETARIA DE LA MUJER,Sector Buque,4.1343,-73.6421,4.5,6000,5000,11000,21
368,PADAMIA CUARENTA,Sector Buque,4.1324,-73.6432,4.5,6000,5000,11000,21
369,Página 857,Sector Este Bajo,4.1519,-73.6299,5.9,6000,7000,13000,24
370,CONJUNTO RICON DEL BUQUE,Sector Este Bajo,4.135,-73.642,5.9,6000,7000,13000,24
371,QUINTAS DE SAN SOUCCI,Sector Este Bajo,4.1448,-73.6342,5.9,6000,7000,13000,24
372,BALCONES DE TOLEDO,Sector Este Bajo,4.1485,-73.6361,5.9,6000,7000,13000,24
373,PORTAL DE LOS OCOBOS,Sector Este Bajo,4.1475,-73.6326,5.9,6000,7000,13000,24
374,URBANIZACION SANTA CATALINA,Sector Este Bajo,4.1503,-73.6295,5.9,6000,7000,13000,24
375,VILLAS DE CATAMA,Sector Este Bajo,4.147,-73.608,5.9,6000,7000,13000,24
376,PRADOS DE SEVERIA,Sector Este Bajo,4.1497,-73.6365,5.9,6000,7000,13000,24
377,MARCO ANTONIO PINILLA,Sector Este Bajo,4.1478,-73.6353,5.9,6000,7000,13000,24
378,PINILLA,Sector Este Bajo,4.1481,-73.6347,5.9,6000,7000,13000,24
379,RODEO,Sector Este Bajo,4.1479,-73.6367,5.9,6000,7000,13000,24
380,EL MILAGRO,Sector Este Bajo,4.1519,-73.6358,5.9,6000,7000,13000,24
381,PRADOS DE SIVERIA,Sector Este Bajo,4.1475,-73.6317,5.9,6000,7000,13000,24
382,ANTONIO VILLAVICENCIO,Sector Este Bajo,4.1525,-73.6357,5.9,6000,7000,13000,24
383,COVISAN,Sector Este Bajo,4.1438,-73.6354,5.9,6000,7000,13000,24
384,URBANIZACION COVISAN,Sector Este Bajo,4.1501,-73.6306,5.9,6000,7000,13000,24
385,LOS GEMELOS,Sector Este Bajo,4.1527,-73.6293,8.0,6000,10000,16000,30
386,CIUDAD SALITRE,Sector Este Bajo,4.1464,-73.6361,8.0,6000,10000,16000,30
387,SAN CARLOS,Sector Este Bajo,4.1518,-73.6354,8.0,6000,10000,16000,30
388,MARACOS BAJO PINILLA,Sector Este Bajo,4.1442,-73.6298,8.0,6000,10000,16000,30
389,MORILLCHAL,Sector Este Bajo,4.1519,-73.6337,8.0,6000,10000,16000,30
390,DELIRIO,Sector Este Bajo,4.1537,-73.6307,8.0,6000,10000,16000,30
391,CONDOMINIO BARLOVENTO,Sector Este Bajo,4.1521,-73.6352,8.0,6000,10000,16000,30
392,"CONDOMINIO BOSQUES DE ABAJAM 1,2,3",Sector Este Bajo,4.1457,-73.629,8.0,6000,10000,16000,30
393,"OKAVANGOS 1,2",Sector Este Bajo,4.1475,-73.631,8.0,6000,10000,16000,30
394,"NUEVA COLONBIA 1,2",Sector Sur Rochela,4.0895,-73.6328,8.0,6000,10000,16000,30
395,PARQUE HABITACIONAL LA ESMERALDA,Sector Sur Rochela,4.0895,-73.6316,8.0,6000,10000,16000,30
396,ALTOS DE OKAVANGO,Sector Sur Rochela,4.0954,-73.6282,8.0,6000,10000,16000,30
397,BALNEARIO EL RANCHO,Sector Sur Rochela,4.0894,-73.6294,8.0,6000,10000,16000,30
398,QUINTAS DE LLANO,Sector Sur Rochela,4.0968,-73.632,8.0,6000,10000,16000,30
399,HOTEL EL CAMAPANARIO,Sector Sur Rochela,4.093,-73.6278,8.0,6000,10000,16000,30
400,SAN JORGE,Sector Sur Rochela,4.0871,-73.6276,8.0,6000,10000,16000,30
401,EL RUBI,Sector Sur Rochela,4.0966,-73.6284,8.0,6000,10000,16000,30
402,SANTA LIBRADA,Sector Sur Rochela,4.0913,-73.6303,8.0,6000,10000,16000,30
403,Página 858,Sector Sur Rochela,4.0913,-73.6253,8.0,6000,10000,16000,30
404,GUATAPE,Sector Sur Las Americas,4.1495,-73.638,5.9,6000,7000,13000,24
405,CATUMARE,Sector Sur Las Americas,4.1462,-73.635,5.9,6000,7000,13000,24
406,SEMILLAS DE LA PAZ,Sector Sur Las Americas,4.1527,-73.6321,5.9,6000,7000,13000,24
407,NUEVO JERUSALEN,Sector Sur Las Americas,4.1471,-73.6323,5.9,6000,7000,13000,24
408,ALAMOS SANTA ROSA,Sector Sur Las Americas,4.1446,-73.6377,5.9,6000,7000,13000,24
409,VILLA ORIENTE,Sector Sur Las Americas,4.1531,-73.6299,5.9,6000,7000,13000,24
410,TEUSAQUILLO,Sector Sur Las Americas,4.1501,-73.6306,5.9,6000,7000,13000,24
411,MONTECARLOS ALTO,Sector Sur Las Americas,4.095,-73.625,5.9,6000,7000,13000,24
412,MOTECARLOS BAJO,Sector Sur Las Americas,4.1452,-73.6302,5.9,6000,7000,13000,24
413,VILLA DEL RIO,Sector Sur Las Americas,4.1529,-73.6319,5.9,6000,7000,13000,24
414,ROCHELA,Sector Sur Las Americas,4.092,-73.628,5.9,6000,7000,13000,24
415,NUEVO HORISONTE,Sector Sur Las Americas,4.1446,-73.6376,5.9,6000,7000,13000,24
416,PLAYA RICA,Sector Sur Las Americas,4.151,-73.6302,5.9,6000,7000,13000,24
417,LOMA LINDA,Sector Sur Las Americas,4.1524,-73.6298,5.9,6000,7000,13000,24
418,VILLA LORENA,Sector Sur Las Americas,4.1451,-73.6373,5.9,6000,7000,13000,24
419,CAPACHOS,Sector Sur Las Americas,4.145,-73.6334,5.9,6000,7000,13000,24
420,MARANATHA,Sector Sur Las Americas,4.1512,-73.6333,5.9,6000,7000,13000,24
421,CONDOMINIO QUINTAS DE SANGORJE,Sector Sur Las Americas,4.147,-73.6387,5.9,6000,7000,13000,24
422,"RINCON DE LAS MARGARITAS 1,2,",Sector Sur Las Americas,4.1482,-73.6352,5.9,6000,7000,13000,24
423,COJUNTO MONTECARLOS RESERVADO,Sector Sur Las Americas,4.095,-73.625,5.9,6000,7000,13000,24
424,"CIUDAD DEL CAMPO 1,2,3,",Sector Sur Las Americas,4.1483,-73.6304,5.9,6000,7000,13000,24
425,ACADEMIA MILITAR JOSE ANTONIO PAEZ,Sector Sur Las Americas,4.1534,-73.6352,5.9,6000,7000,13000,24
426,CODOMINIO ALAMA,Sector Sur Las Americas,4.1475,-73.6297,5.9,6000,7000,13000,24
427,CONDOMINIO SANTILLANAS DEL LLANO,Sector Sur Las Americas,4.1522,-73.6351,5.9,6000,7000,13000,24
428,CONDOMINIO EL RINCON DE LAS LOMAS,Sector Sur Las Americas,4.151,-73.6376,5.9,6000,7000,13000,24
429,"SERRAMONTE 1,2,3,4,5,6,7",Sector Sur Las Americas,4.1499,-73.6383,5.9,6000,7000,13000,24
430,LLANO LINDO,Sector Sur Las Americas,4.1524,-73.6331,5.9,6000,7000,13000,24
431,LOS HEROES,Sector Sur Las Americas,4.1465,-73.6386,5.9,6000,7000,13000,24
432,LAS AMERICAS,Sector Sur Las Americas,4.1459,-73.6344,5.9,6000,7000,13000,24
433,LEON TRECE,Sector Sur Las Americas,4.1532,-73.6316,5.9,6000,7000,13000,24
434,Página 859,Sector Sur Las Americas,4.149,-73.6371,5.2,6000,6000,12000,23
435,EL REFUGIO,Sector Ollas Peligro,4.1508,-73.6307,3.8,6000,4000,10000,19
436,PARQUE FUNDADORES,Sector Ollas Peligro,4.1476,-73.6347,3.8,6000,4000,10000,19
437,LA HACIENDA CENTRO COMERCIAL,Sector Ollas Peligro,4.1488,-73.6339,3.8,6000,4000,10000,19
438,COLINA CAMPESTRE,Sector Ollas Peligro,4.1537,-73.6309,3.8,6000,4000,10000,19
439,PISCINA LAS AMERICAS,Sector Ollas Peligro,4.1469,-73.6291,3.8,6000,4000,10000,19
440,PISCINA JAMAICA,Sector Ollas Peligro,4.1466,-73.6346,3.8,6000,4000,10000,19
441,SELVATICO,Sector Ollas Peligro,4.1496,-73.6345,3.8,6000,4000,10000,19
442,VILLA SUAREZ,Sector Ollas Peligro,4.1441,-73.6333,3.8,6000,4000,10000,19
443,SAN JOSE,Sector Ollas Peligro,4.1442,-73.6342,3.8,6000,4000,10000,19
444,INDUSTRIAL,Sector Ollas Peligro,4.1537,-73.6315,3.8,6000,4000,10000,19
445,GUATIQUIA,Sector Ollas Peligro,4.1493,-73.6353,3.8,6000,4000,10000,19
446,EL DIKE,Sector Ollas Peligro,4.1446,-73.63,3.8,6000,4000,10000,19
447,TOPACIO,Sector Ollas Peligro,4.1504,-73.6294,3.8,6000,4000,10000,19
448,LOS VENCEDORES,Sector Ollas Peligro,4.1525,-73.6359,3.8,6000,4000,10000,19
449,PORTALES DEL LLANO,Sector Ollas Peligro,4.1443,-73.6321,3.8,6000,4000,10000,19
450,"NUEVA COLOMBIA 1,2",Sector Ollas Peligro,4.1441,-73.6361,3.8,6000,4000,10000,19
451,SANTANDER,Sector Ollas Peligro,4.1471,-73.6365,3.8,6000,4000,10000,19
452,MALVINAS,Sector Ollas Peligro,4.1515,-73.6354,3.8,6000,4000,10000,19
453,CALAMAR,Sector Ollas Peligro,4.1451,-73.6311,3.8,6000,4000,10000,19
454,SANTA FE,Sector Ollas Peligro,4.1466,-73.6327,3.8,6000,4000,10000,19
455,SAN FERNANDO,Sector Ollas Peligro,4.153,-73.6311,3.8,6000,4000,10000,19
456,GAITAN BAJO,Sector Ollas Peligro,4.1498,-73.6373,3.8,6000,4000,10000,19
457,BRISAS DEL GUATIQUIA,Sector Ollas Peligro,4.1532,-73.6297,3.8,6000,4000,10000,19
458,NO,Sector Ollas Peligro,4.153,-73.625,3.8,6000,4000,10000,19
459,RELIQUIA,Sector Reliquia,4.139,-73.592,8.7,6000,11000,17000,31
460,Página 860,Sector Reliquia,4.1385,-73.5882,9.4,6000,12000,18000,33
461,BETY CAMACHO,Sector Reliquia,4.1417,-73.5912,9.4,6000,12000,18000,33
462,FRIOGAN,Sector Reliquia,4.1434,-73.5938,9.4,6000,12000,18000,33
463,TRECE DE MAYO,Sector Reliquia,4.1352,-73.5883,9.4,6000,12000,18000,33
464,CANCHAS LA GAMBETA,Sector Reliquia,4.1377,-73.5949,9.4,6000,12000,18000,33
465,SALON DE EVENTOS JC,Sector Reliquia,4.1398,-73.5898,9.4,6000,12000,18000,33
466,BALNEARIO EL ESCONDITE,Sector Reliquia,4.137,-73.5939,9.4,6000,12000,18000,33
467,HACIENDA LA MILAGROSA,Sector Reliquia,4.1367,-73.5932,9.4,6000,12000,18000,33
468,PARQUE KARMANU,Sector Reliquia,4.1369,-73.5905,9.4,6000,12000,18000,33
469,RANCHO J&C,Sector Reliquia,4.1364,-73.5929,9.4,6000,12000,18000,33
470,HOTEL LLANO DORADO,Sector Reliquia,4.1431,-73.5957,9.4,6000,12000,18000,33
471,CONDOMINIO BRIS DE JAZMIN,Sector Reliquia,4.1358,-73.5959,9.4,6000,12000,18000,33
472,DONDOMINIO CEDRITOS CAMPESTRE,Sector Reliquia,4.1502,-73.632,9.4,6000,12000,18000,33
473,CONDOMINIO CAMPESTRE GUALANDAY,Sector Reliquia,4.1407,-73.5955,9.4,6000,12000,18000,33
474,CONJUNTO SAN CAMILO,Sector Reliquia,4.1346,-73.5968,9.4,6000,12000,18000,33
475,CIUDAD PORFIA,Sector Porfia,4.082,-73.621,10.8,6000,14000,20000,37
476,LOS PINOS PORFIA,Sector Porfia,4.082,-73.621,10.8,6000,14000,20000,37
477,VILLA JULIANA,Sector Porfia,4.0778,-73.6175,10.8,6000,14000,20000,37
478,BRASILIA,Sector Porfia,4.0793,-73.6181,10.8,6000,14000,20000,37
479,CHARRASCAL,Sector Porfia,4.0782,-73.6184,10.8,6000,14000,20000,37
480,CIUDAD MILENIO,Sector Porfia,4.0845,-73.6222,10.8,6000,14000,20000,37
481,VILLAS DE SAN AGUSTIN,Sector Porfia,4.0815,-73.6175,10.8,6000,14000,20000,37
482,LAMADRID,Sector Porfia,4.086,-73.6199,10.8,6000,14000,20000,37
483,CANCHAS PRIMER TIEMPO,Sector Porfia,4.0792,-73.6246,10.8,6000,14000,20000,37
484,LA NORA,Sector Porfia,4.078,-73.6214,10.8,6000,14000,20000,37
485,CONDOMINIO CAMPESTRE PIEDEMONTE,Sector Porfia,4.0838,-73.626,10.8,6000,14000,20000,37
486,GRAMALOTE,Sector Porfia,4.1585,-73.6415,10.8,6000,14000,20000,37
487,SAMAN DE LA RIVERA,Sector Porfia,4.0784,-73.6233,10.8,6000,14000,20000,37
488,LA CUNCIA,Sector Porfia,4.0857,-73.6214,10.8,6000,14000,20000,37
489,JUAN PABLO,Sector Salida Puerto Lopez,4.1525,-73.6382,8.7,6000,11000,17000,31
490,CONDOMINIO BOSQUE DE PROVIDENCIA,Sector Salida Puerto Lopez,4.1504,-73.6316,8.7,6000,11000,17000,31
491,Página 861,Vereda Barcelona,4.1432,-73.6233,8.0,6000,10000,16000,30
492,MOTEL MEDIA LUNA,Vereda Barcelona,4.1444,-73.6308,8.0,6000,10000,16000,30
493,PARCELAS DE SAN CARLOS,Vereda Barcelona,4.1487,-73.6216,8.0,6000,10000,16000,30
494,BALMORAL,Vereda Barcelona,4.1445,-73.6253,8.0,6000,10000,16000,30
495,CONDOMINIO MONTEMADERO,Vereda Barcelona,4.1507,-73.6282,8.0,6000,10000,16000,30
496,UNIVERSIDAD ANTONIO NARIÑO,Vereda Barcelona,4.1458,-73.6262,8.0,6000,10000,16000,30
497,CAMINOS DEL MEDITERRANEO,Vereda Barcelona,4.1461,-73.625,8.0,6000,10000,16000,30
498,BARU,Vereda Barcelona,4.149,-73.6238,8.0,6000,10000,16000,30
499,BARQUITOS,Vereda Barcelona,4.1432,-73.629,8.0,6000,10000,16000,30
500,LA FUERZA AERIA,Vereda Barcelona,4.1437,-73.6266,8.0,6000,10000,16000,30
501,CUARTA DEVISION DEL EJERCITO,Vereda Barcelona,4.1435,-73.63,8.0,6000,10000,16000,30
502,VILLA SUIZA,Vereda Barcelona,4.1483,-73.6242,8.0,6000,10000,16000,30
503,UNIVERSIDAD LOS LLANOS BARCELONA,Vereda Barcelona,4.147,-73.626,8.0,6000,10000,16000,30
504,HACHON SENA,Vereda Barcelona,4.1456,-73.6213,8.0,6000,10000,16000,30
505,AEROPUERTO,Vereda Vanguardia,4.167,-73.615,5.9,6000,7000,13000,24
506,POSO AZUL,Vereda Vanguardia,4.1688,-73.6231,5.9,6000,7000,13000,24
507,ALDEA LA AURORA,Vereda Vanguardia,4.1713,-73.6234,5.9,6000,7000,13000,24
508,VIA ANTIGUA RESTREPO,Vereda Vanguardia,4.17,-73.6216,5.9,6000,7000,13000,24
509,LA BENDITA,Vereda Vanguardia,4.168,-73.6172,5.9,6000,7000,13000,24
510,AVEMARIA,Vereda Vanguardia,4.1638,-73.6268,5.9,6000,7000,13000,24
511,CANCHAS SOCCER,Vereda Vanguardia,4.1723,-73.6195,5.9,6000,7000,13000,24
512,CONDOMINIO SANRA BARBARA,Vereda Vanguardia,4.1659,-73.6225,5.9,6000,7000,13000,24
513,HOGAR GERRIATRICO DIVINO NIÑO JESUS,Vereda Vanguardia,4.1655,-73.6199,5.9,6000,7000,13000,24
514,LA CHORRERA,Vereda Vanguardia,4.1669,-73.6179,5.9,6000,7000,13000,24
515,CONDOMINIO SANTA BARBARA,Vereda Vanguardia,4.1643,-73.6204,5.9,6000,7000,13000,24
516,HOTEL HERRADURO,Vereda Vanguardia,4.1666,-73.6227,5.9,6000,7000,13000,24
517,Página 862,Vereda Vanguardia,4.1706,-73.6212,5.9,6000,7000,13000,24
518,MOTEL HOLLYWOO,Reserva San Nicolas Vereda Cairo,4.1518,-73.6294,9.4,6000,12000,18000,33
519,HOTEL VANGUARDIA,Reserva San Nicolas Vereda Cairo,4.168,-73.622,9.4,6000,12000,18000,33
520,CONDOMINIO SALAMANCA,Reserva San Nicolas Vereda Cairo,4.145,-73.6377,9.4,6000,12000,18000,33
521,PARQUE OCARROS,Reserva San Nicolas Vereda Cairo,4.1505,-73.6364,9.4,6000,12000,18000,33
522,CEMENTERIO JARDINES DEL LLANO,Reserva San Nicolas Vereda Cairo,4.1464,-73.6362,9.4,6000,12000,18000,33
523,CONDOMINIO FLOR MURADO,Reserva San Nicolas Vereda Cairo,4.1511,-73.6366,9.4,6000,12000,18000,33
524,CONDOMINIO LOS ALPES,Reserva San Nicolas Vereda Cairo,4.1452,-73.6321,9.4,6000,12000,18000,33
525,PEAJE PUENTE AMARILLO,Reserva San Nicolas Vereda Cairo,4.1454,-73.6299,9.4,6000,12000,18000,33
526,CONDOMINIO CAMPESTRE PALMA REAL,Reserva San Nicolas Vereda Cairo,4.152,-73.6303,9.4,6000,12000,18000,33
527,RESTREPO,Reserva San Nicolas Vereda Cairo,4.152,-73.6347,9.4,6000,12000,18000,33
528,VILLAS DEL SANTUARIO CAIRO,Reserva San Nicolas Vereda Cairo,4.1503,-73.6326,9.4,6000,12000,18000,33
529,CONDOMINIO CAMPRESTE ENTRE LAGOS,Reserva San Nicolas Vereda Cairo,4.1438,-73.6351,9.4,6000,12000,18000,33
530,CONDOMINIO SAN BASILIO CAIRO,Reserva San Nicolas Vereda Cairo,4.1469,-73.6338,9.4,6000,12000,18000,33
531,CONJUNTO LA CASTELLANA CAIRO,Reserva San Nicolas Vereda Cairo,4.1443,-73.6323,9.4,6000,12000,18000,33
532,GIMNACIO LOS OCOBOS CAIRO,Reserva San Nicolas Vereda Cairo,4.1477,-73.6387,9.4,6000,12000,18000,33
533,CONDOMIO TIERRA DEL SOL CAIRO,Reserva San Nicolas Vereda Cairo,4.1512,-73.638,9.4,6000,12000,18000,33
534,CONDOMINIO LA QUINTA CAIRO,Reserva San Nicolas Vereda Cairo,4.1462,-73.6381,9.4,6000,12000,18000,33
535,CONJUNTO SAN ANGEL CAIRO,Reserva San Nicolas Vereda Cairo,4.1514,-73.6369,9.4,6000,12000,18000,33
536,RESERVAS DEL CAIRO,Reserva San Nicolas Vereda Cairo,4.1523,-73.6377,9.4,6000,12000,18000,33
537,VILLAS DEL CAIRO,Reserva San Nicolas Vereda Cairo,4.1444,-73.6369,9.4,6000,12000,18000,33
538,CONDOMINIO LA PRIMAVERA CAIRO,Reserva San Nicolas Vereda Cairo,4.1476,-73.6381,10.8,6000,14000,20000,37
539,CENTRO COMERCIAL UNICO,Centros Comeciales,4.1488,-73.6339,5.2,6000,6000,12000,23
540,CENTRO COMERCIAL LLANOCENTRO,Centros Comeciales,4.1488,-73.6339,5.2,6000,6000,12000,23
541,CENTRO COMERCIAL VILLACENTRO,Centros Comeciales,4.1488,-73.6339,5.2,6000,6000,12000,23
542,CENTRO COMERCIAL UNICENTRO,Centros Comeciales,4.1488,-73.6339,5.2,6000,6000,12000,23
543,CONTRO,Centros Comeciales,4.1478,-73.6382,5.2,6000,6000,12000,23
544,COMERCIAL PRIMAVERA,Centros Comeciales,4.1518,-73.6319,5.2,6000,6000,12000,23
545,VIVA,Centros Comeciales,4.134,-73.636,5.2,6000,6000,12000,23
546,CENTRO COMERCIAL,Centros Comeciales,4.1488,-73.6339,5.2,6000,6000,12000,23
547,URBANA,Centros Comeciales,4.1365,-73.637,5.2,6000,6000,12000,23
548,CENTRO COMERCIAL LA HACIENDA,Centros Comeciales,4.1488,-73.6339,5.2,6000,6000,12000,23
