id,sector,barrio,tarifa_base,recargo_distancia,tarifa_total,tiempo_estimado,distancia_aprox_km
62,SECTOR CERCA MEDIO,CATALUÑA,6000,0,6000,15-25 min,2.0
63,SECTOR CERCA MEDIO,VILLA NIEVES,6000,0,6000,15-25 min,2.0
64,SECTOR GENERAL,DANUVIO,6000,0,6000,15-25 min,2.0
65,SECTOR GENERAL,GAUDALAJARA,6000,0,6000,15-25 min,2.0
66,SECTOR GENERAL,MARACOS,6000,0,6000,15-25 min,2.0
67,SECTOR GENERAL,MI LLANURA,6000,0,6000,15-25 min,2.0
68,SECTOR GENERAL,BELLO HORISONTE,6000,0,6000,15-25 min,2.0
69,SECTOR GENERAL,SAN INGNACIO,6000,0,6000,15-25 min,2.0
70,SECTOR GENERAL,"CANTARRANA 1,2,3,4,",6000,0,6000,15-25 min,2.0
71,SECTOR GENERAL,PARQUE LA LLNURA,6000,0,6000,15-25 min,2.0
72,SECTOR GENERAL,PARQUE SICUANI,6000,0,6000,15-25 min,2.0
73,SECTOR GENERAL,SAUSALITO,6000,0,6000,15-25 min,2.0
74,SECTOR GENERAL,BOCHICA,6000,0,6000,15-25 min,2.0
75,SECTOR GENERAL,CANAIMA,6000,0,6000,15-25 min,2.0
76,SECTOR GENERAL,PORTAL DEL CANAIMA,6000,0,6000,15-25 min,2.0
77,SECTOR GENERAL,SAN NISIDRO,6000,0,6000,15-25 min,2.0
78,SECTOR GENERAL,SANTA INES,6000,0,6000,15-25 min,2.0
79,SECTOR GENERAL,HOTEL ROSADO,6000,0,6000,15-25 min,2.0
80,SECTOR GENERAL,VILLA DEL SOL,6000,0,6000,15-25 min,2.0
81,SECTOR GENERAL,LA MORGUE,6000,0,6000,15-25 min,2.0
82,SECTOR GENERAL,SAN MARCOS,6000,0,6000,15-25 min,2.0
83,SECTOR GENERAL,CONJONTO TOSCANA,6000,0,6000,15-25 min,2.0
84,SECTOR GENERAL,QUINTAS DE TOSCANA,6000,0,6000,15-25 min,2.0
85,SECTOR GENERAL,FLORIDA,6000,0,6000,15-25 min,2.0
86,SECTOR GENERAL,NUEVA FLORESTA,6000,0,6000,15-25 min,2.0
87,SECTOR GENERAL,TEUSACA,6000,0,6000,15-25 min,2.0
88,SECTOR GENERAL,EMBUDO,6000,0,6000,15-25 min,2.0
89,SECTOR GENERAL,SANBENITO,6000,0,6000,15-25 min,2.0
