id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
228,IPS MULTISALUD,Sector Salud Barzal,4.1439,-73.6409,3.1,6000,3000,9000,17
229,IPS PREVIS,Sector Salud Barzal,4.1404,-73.6322,4.5,6000,5000,11000,21
230,IPS REHABILITAR,Sector Salud Barzal,4.1458,-73.6398,4.5,6000,5000,11000,21
231,IPS SANTA BARBARA,Sector Salud Barzal,4.1451,-73.6379,4.5,6000,5000,11000,21
232,CLINICA OCULAR BUQUE,Sector Salud Barzal,4.135,-73.642,4.5,6000,5000,11000,21
233,EMPORIO,Sector Grama,4.1569,-73.6424,3.8,6000,4000,10000,19
234,TRIUNFO,Sector Grama,4.1601,-73.6397,3.8,6000,4000,10000,19
235,GALAN,Sector Grama,4.1539,-73.6387,3.8,6000,4000,10000,19
236,ALCACERES,Sector Grama,4.1574,-73.6427,3.8,6000,4000,10000,19
237,ESMERALDA,Sector Grama,4.159,-73.6414,3.8,6000,4000,10000,19
238,GRAMA,Sector Grama,4.1585,-73.6415,3.8,6000,4000,10000,19
239,Página 478,Sector Grama,4.1614,-73.6445,5.2,6000,6000,12000,23
240,ESCUELA DE CARABINEROS,Sector Grama,4.1592,-73.6454,5.2,6000,6000,12000,23
241,DOCE DE OCTUBRE,Sector Grama,4.1562,-73.6449,5.2,6000,6000,12000,23
242,SANTA JOSEFA MILITAR,Sector Grama,4.157,-73.6411,5.2,6000,6000,12000,23
243,SAN FELIPE,Sector Grama,4.155,-73.6412,5.2,6000,6000,12000,23
244,PANORAMA,Sector Grama,4.1572,-73.6403,5.2,6000,6000,12000,23
245,VIRREY,Sector Grama,4.1631,-73.642,5.2,6000,6000,12000,23
246,CAMPIÑA,Sector Grama,4.1547,-73.6439,5.2,6000,6000,12000,23
247,CHAPINERO BAJO,Sector Grama,4.1584,-73.64,5.2,6000,6000,12000,23
248,CHAPINERO ALTO,Sector Grama,4.154,-73.6413,5.2,6000,6000,12000,23
249,NUEVA GRANADA,Sector Grama,4.1563,-73.6426,5.2,6000,6000,12000,23
250,RONDINELA,Sector Grama,4.1578,-73.6379,5.2,6000,6000,12000,23
251,PRADERA,Sector Grama,4.1561,-73.6405,5.2,6000,6000,12000,23
252,CONDOMINIO PUERTA DEL SOL,Sector Grama Conjuntos Y Edificios,4.1564,-73.6393,5.2,6000,6000,12000,23
