sector,barrio,tarifa_base,recargo_distancia,tarifa_total
SECTOR GENERAL,PARQUE GUAYURIBA,15000,0,15000
SECTOR GENERAL,PARUQE DEL SIKUANI,15000,0,15000
SECTOR GENERAL,PARQUES DE LOS ARTESANOS,15000,0,15000
SECTOR GENERAL,GOBERNACION DEL META,15000,0,15000
SECTOR GENERAL,ALCALDIA DE VILLAVICEMCIO,15000,0,15000
SECTOR GENERAL,CONCEJO MUNICIPAL,15000,0,15000
SECTOR GENERAL,DIAN,15000,0,15000
SECTOR GENERAL,COMARA DE COMERCIO,15000,0,15000
SECTOR GENERAL,REGISTRADURIA,15000,0,15000
SECTOR GENERAL,PERSONERIA,15000,0,15000
SECTOR GENERAL,SECRETARIA DE LA MUJER,17000,0,17000
SECTOR GENERAL,CONTRALORIA,15000,0,15000
SECTOR GENERAL,INSTITUTO DE TURISMO,15000,0,15000
SECTOR GENERAL,INSTITUTO DE DEPORTES Y RECREACION,15000,0,15000
SECTOR GENERAL,MIRADOR PIEDRA DEL AMOR,25000,0,25000
SECTOR GENERAL,MIRADOR LAS GUACHARACAS,25000,0,25000
SECTOR GENERAL,MIRADOR ALBOR,23000,0,23000
SECTOR GENERAL,MIRADOR DON YO,23000,0,23000
SECTOR GENERAL,MIRADOR HUMADEA,23000,0,23000
SECTOR GENERAL,MIRADOR LAS ARPAS,23000,0,23000
SECTOR GENERAL,PARQUE LAS MALOCAS,22000,0,22000
SECTOR GENERAL,CRISTO REY,17000,0,17000
SECTOR GENERAL,PALCIO DE LOS JUGOS,15000,0,15000
SECTOR GENERAL,FOOD TRUCK PARK,15000,0,15000
SECTOR GENERAL,SIPOTE MALTIADA,15000,0,15000
SECTOR GENERAL,RESTAUTE LALA,17000,0,17000
SECTOR GENERAL,SELVATICO,23000,0,23000
SECTOR GENERAL,LA POSADA DEL ARRIERO,15000,0,15000
SECTOR GENERAL,LIMONCELLO PIZZERIA,15000,0,15000
SECTOR GENERAL,FRUTOS DEL MAR,13000,0,13000
SECTOR GENERAL,LA COFRADIA,16000,0,16000
SECTOR GENERAL,KOI SUCHI,16000,0,16000
SECTOR GENERAL,DONDE RIAÑOS,23000,0,23000
SECTOR GENERAL,LA BUCARAMANIA,15000,0,15000
SECTOR GENERAL,ASADERO LA TOPOCHERA,19000,0,19000
SECTOR GENERAL,EL AMARRDERO DEL MICO,17000,0,17000
SECTOR GENERAL,GUANAJUATO,16000,0,16000
SECTOR GENERAL,PENJAUS PAISA PRIMAVERA URBANA,17000,0,17000
SECTOR GENERAL,PENJAUS PAISA PARQUE INFANTIL,15000,0,15000
SECTOR GENERAL,EL CABRESTERO,20000,0,20000
SECTOR GENERAL,RESTAURENRE A1,15000,0,15000
SECTOR GENERAL,RESTAURENRE LOVE,15000,0,15000
SECTOR GENERAL,MONCHE COCINA PERUANA,15000,0,15000
SECTOR GENERAL,TERRAZAS VVC BISTRO,15000,0,15000
SECTOR GENERAL,BANCOLOMBIA CENTRO,15000,0,15000
SECTOR GENERAL,BANCO BOGOTA CENTRO,15000,0,15000
SECTOR GENERAL,CONCO AV VILLAS CENTRO,15000,0,15000
SECTOR GENERAL,BANCO DE OCCIDENTE CENTRO,15000,0,15000
SECTOR GENERAL,BANCO DE VIVIENDA CENTRO,15000,0,15000
SECTOR GENERAL,BANCO AGRARIO CENTRO,15000,0,15000
SECTOR GENERAL,BANCO BBVA CENTRO,15000,0,15000
SECTOR GENERAL,BANCO POPULAR CENTRO,15000,0,15000
SECTOR GENERAL,BANCO CAJA SOCIAL CENTRO,15000,0,15000
SECTOR GENERAL,BANCO COLPATRIA CENTRO,15000,0,15000
SECTOR GENERAL,BANCO FALABELLA,15000,0,15000
SECTOR GENERAL,BANCO PINCHINCHA,15000,0,15000
SECTOR GENERAL,BANCOOMEVA,15000,0,15000
SECTOR GENERAL,BANCO MUNDO MUJER,15000,0,15000
