id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
277,CLUB META,Sector Caudal,4.1628,-73.6429,3.8,6000,4000,10000,19
278,EDIFICIO PLAZA,Sector Caudal,4.1594,-73.6352,3.8,6000,4000,10000,19
279,ALAMEDA ORIENTAL CAUDAL,Sector Caudal,4.1595,-73.638,3.8,6000,4000,10000,19
280,EDIFICIO COSTA BELLA CAUDAL,Sector Este Kirpas,4.1595,-73.638,7.3,6000,9000,15000,28
281,ALTO,Sector Este Kirpas,4.1435,-73.6375,7.3,6000,9000,15000,28
282,EDIDIFICIO AGORA,Sector Este Kirpas,4.142,-73.6029,7.3,6000,9000,15000,28
283,CONJUNTO ARAGUANEY CAUDAL,Sector Este Kirpas,4.1595,-73.638,7.3,6000,9000,15000,28
284,HOTEL DEL LLANO,Sector Este Kirpas,4.1354,-73.6028,7.3,6000,9000,15000,28
285,EDIFICIO BELLO HORISONTE,Sector Este Kirpas,4.1396,-73.6096,7.3,6000,9000,15000,28
286,CONJUNTO SARARE CAUDAL,Sector Este Kirpas,4.1595,-73.638,7.3,6000,9000,15000,28
287,VALLES DE ARAGON,Sector Este Kirpas,4.1381,-73.6036,7.3,6000,9000,15000,28
288,GAVIOTAS,Sector Este Kirpas,4.1336,-73.6065,7.3,6000,9000,15000,28
289,FIKUS,Sector Este Kirpas,4.1375,-73.6019,7.3,6000,9000,15000,28
290,VILLAMELIA,Sector Este Kirpas,4.1343,-73.605,7.3,6000,9000,15000,28
291,ACAPULCO,Sector Este Kirpas,4.1344,-73.6099,7.3,6000,9000,15000,28
292,KIRPAS,Sector Este Kirpas,4.138,-73.605,7.3,6000,9000,15000,28
293,VILLA SAMPER,Sector Este Kirpas,4.1355,-73.6017,7.3,6000,9000,15000,28
294,SABANA DE KIRPAS,Sector Este Kirpas,4.138,-73.605,7.3,6000,9000,15000,28
295,Página,Sector Este Kirpas,4.1341,-73.6009,7.3,6000,9000,15000,28
296,199,Sector Este Kirpas,4.1411,-73.6058,7.3,6000,9000,15000,28
297,CAROLINA KIRPAS,Sector Este Kirpas,4.138,-73.605,7.3,6000,9000,15000,28
298,MIRADOR DEL LLANO 2,Sector Este Kirpas,4.1369,-73.6058,8.7,6000,11000,17000,31
299,CAVIVIR,Sector Este Kirpas,4.1388,-73.6024,8.7,6000,11000,17000,31
300,SOCIEGO KIRPAS,Sector Este Kirpas,4.138,-73.605,8.7,6000,11000,17000,31
301,MALOCAS,Sector Este Kirpas,4.1349,-73.6091,8.7,6000,11000,17000,31
302,METROPOLITANA KIRPAS,Sector Este Kirpas,4.138,-73.605,8.7,6000,11000,17000,31
303,VIVERO BIOAGRICOLA,Sector Este Kirpas,4.1401,-73.6098,8.7,6000,11000,17000,31
304,SANATONIO,Sector Este Kirpas,4.1373,-73.6052,8.7,6000,11000,17000,31
305,VILLA MARINA,Sector Este Kirpas,4.139,-73.6008,8.7,6000,11000,17000,31
306,BRILLANTE,Sector Este Kirpas,4.1424,-73.6056,8.7,6000,11000,17000,31
307,"LA ROSITA ETAPA 1,2,3,",Sector Remansos De Rosablanca,4.1511,-73.6329,5.2,6000,6000,12000,23
308,DOÑA LUZ,Sector Remansos De Rosablanca,4.1497,-73.6351,5.2,6000,6000,12000,23
309,PANCANDE,Sector Remansos De Rosablanca,4.1472,-73.6368,5.2,6000,6000,12000,23
310,CHORILLANOS,Sector Remansos De Rosablanca,4.1519,-73.6303,5.2,6000,6000,12000,23
311,REMANSOS DE ROSABLANCA,Sector Remansos De Rosablanca,4.149,-73.635,5.2,6000,6000,12000,23
312,CONDOMINIO SAN SEBASTIAN,Sector Remansos De Rosablanca,4.1504,-73.6373,5.2,6000,6000,12000,23
313,"CONDOMINIO SANTA MARIA 1,2",Sector Remansos De Rosablanca,4.149,-73.6378,5.2,6000,6000,12000,23
314,SEPTIMA BRIGADA DISTRITO,Sector Remansos De Rosablanca,4.1486,-73.6359,5.2,6000,6000,12000,23
315,MILITAR,Sector Remansos De Rosablanca,4.1511,-73.6378,5.2,6000,6000,12000,23
316,200,Sector Remansos De Rosablanca,4.1509,-73.6351,5.2,6000,6000,12000,23
317,CONJUNTO BULEVAR CODEM,Sector Remansos De Rosablanca,4.1442,-73.6348,5.2,6000,6000,12000,23
318,BOSQUE DE ROSABLANCA,Sector Remansos De Rosablanca,4.1458,-73.6298,5.9,6000,7000,13000,24
319,ARRAYANES,Sector Remansos De Rosablanca,4.1497,-73.6383,5.9,6000,7000,13000,24
320,RESERVAS DEL BOSQUE,Sector Remansos De Rosablanca,4.1495,-73.631,5.9,6000,7000,13000,24
321,CONJUNTO VILLA EMAUS,Sector Remansos De Rosablanca,4.1495,-73.6329,5.9,6000,7000,13000,24
322,"CASIBARE 1,2",Sector Remansos De Rosablanca,4.1502,-73.6385,5.9,6000,7000,13000,24
323,CONJUNTO REMANSOS DEL,Sector Remansos De Rosablanca,4.153,-73.6317,5.9,6000,7000,13000,24
324,BOSQUE,Sector Remansos De Rosablanca,4.1495,-73.631,5.9,6000,7000,13000,24
325,VILLAS DEL MEDITERRANEO,Sector Remansos De Rosablanca,4.148,-73.6298,5.9,6000,7000,13000,24
326,"SAN SILVESTRE 1,2,",Sector Remansos De Rosablanca,4.1454,-73.6382,5.9,6000,7000,13000,24
327,AGUAS CLARAS,Sector Esperansa,4.1475,-73.6304,3.8,6000,4000,10000,19
328,"ESPERANZA ETAPA 6,7,8",Sector Esperansa,4.1464,-73.6335,3.8,6000,4000,10000,19
329,"ESPERANZA ETAPA 1,2,3,4,5",Sector Esperansa,4.148,-73.6304,3.8,6000,4000,10000,19
330,BIBLIOTECA GERMAN ARCINIEGAS,Sector Esperansa,4.1521,-73.6333,3.8,6000,4000,10000,19
331,Página 201,Sector Esperansa,4.1536,-73.6326,3.8,6000,4000,10000,19
332,PUESTO DE SALUD ESPERANZA,Sector Esperansa,4.1529,-73.6358,3.8,6000,4000,10000,19
333,ROSABLANCA HORIENTAL,Sector Esperansa,4.1462,-73.6299,3.8,6000,4000,10000,19
334,LA VEGA,Sector Esperansa,4.1495,-73.6326,3.8,6000,4000,10000,19
335,VILLA BOLIVAR,Sector Esperansa,4.088,-73.623,3.8,6000,4000,10000,19
336,PARQUE VILLA BOLIVAR,Sector Esperansa,4.088,-73.623,3.8,6000,4000,10000,19
337,VILLA CLAUDIA,Sector Esperansa,4.1534,-73.6322,3.8,6000,4000,10000,19
338,URBANIZACION GUATIQUIA,Sector Coralina,4.1476,-73.6376,3.8,6000,4000,10000,19
339,GARCIA BORQUES,Sector Coralina,4.1472,-73.6355,3.8,6000,4000,10000,19
340,LA SIJIN,Sector Coralina,4.1469,-73.6372,3.8,6000,4000,10000,19
341,COLEGIO GIMNASIO CAMPESTRE,Sector Coralina,4.1484,-73.6299,3.8,6000,4000,10000,19
342,ACACIAS,Sector Coralina,4.1507,-73.6352,3.8,6000,4000,10000,19
343,CONDOMINIO GALICIA,Sector Coralina,4.1477,-73.6389,3.8,6000,4000,10000,19
344,CONJUNTO PLENAVIDA,Sector Coralina,4.1485,-73.6362,3.8,6000,4000,10000,19
345,CONJUNTO 2001 ESPERANZA,Sector Coralina,4.1521,-73.6354,3.8,6000,4000,10000,19
346,MULTIFAMILIARES LA ESPERENZA,Sector Coralina,4.1499,-73.6343,3.8,6000,4000,10000,19
347,EDIFICIO NOGALES,Sector Coralina,4.1475,-73.633,3.8,6000,4000,10000,19
348,CORALINA,Sector Coralina,4.1536,-73.6336,3.8,6000,4000,10000,19
349,ALBORADA,Sector Coralina,4.1467,-73.6331,3.8,6000,4000,10000,19
350,SEMILLANOS,Sector Coralina,4.1502,-73.6309,3.8,6000,4000,10000,19
351,Página 202,Sector Coralina,4.1506,-73.63,3.8,6000,4000,10000,19
352,CONUNEROS,Sector Coralina,4.1507,-73.6345,3.8,6000,4000,10000,19
353,EL JARDIN,Sector Coralina,4.1526,-73.6312,3.8,6000,4000,10000,19
354,CENTAUROS,Sector Coralina,4.112,-73.61,3.8,6000,4000,10000,19
355,PALMAR,Sector Coralina,4.1505,-73.6373,3.8,6000,4000,10000,19
356,COOPERATIVO,Sector Coralina,4.1522,-73.6329,3.8,6000,4000,10000,19
357,CARULU,Sector Coralina,4.1507,-73.6302,3.8,6000,4000,10000,19
358,SESQUICENTENARIO,Sector Coralina,4.1449,-73.6344,3.8,6000,4000,10000,19
359,SANTA MARTA,Sector Coralina,4.1456,-73.6306,3.8,6000,4000,10000,19
360,SERRANIA,Sector Coralina,4.1528,-73.6299,3.8,6000,4000,10000,19
361,CONJUNTO LA CABAÑA,Sector Buque,4.138,-73.644,4.5,6000,5000,11000,21
362,CONJUNTO PIAMONTE,Sector Buque,4.1313,-73.6405,4.5,6000,5000,11000,21
363,EDIFICIO SANTA MARIA,Sector Buque,4.1385,-73.6459,4.5,6000,5000,11000,21
364,RESERVADO,Sector Buque,4.1359,-73.6436,4.5,6000,5000,11000,21
365,CONJUNTO CERESOS,Sector Buque,4.1368,-73.6386,4.5,6000,5000,11000,21
366,CONDOMINIO LOS NOGALES,Sector Buque,4.1475,-73.633,4.5,6000,5000,11000,21
367,PARQUES DE MONTEBELLO,Sector Buque,4.1311,-73.6403,4.5,6000,5000,11000,21
368,"HACIENDA TRAPICHE 1,2",Sector Buque,4.1317,-73.6453,4.5,6000,5000,11000,21
369,TRAPICHE,Sector Buque,4.1393,-73.6432,4.5,6000,5000,11000,21
370,ALTOS DEL TRAPICHE,Sector Buque,4.1321,-73.639,4.5,6000,5000,11000,21
371,GUADUALES,Sector Buque,4.1356,-73.6397,4.5,6000,5000,11000,21
372,Página 203,Sector Buque,4.1302,-73.6388,4.5,6000,5000,11000,21
373,ALTOS VILLA CODEM,Sector Buque,4.1339,-73.6437,5.2,6000,6000,12000,23
374,CENTRO COMERCIAL PRIMAVERA,Sector Buque,4.1488,-73.6339,5.2,6000,6000,12000,23
375,CONDOMINIO MOTEARROYO,Sector Buque,4.1371,-73.643,4.5,6000,5000,11000,21
376,CUJUNTO LAS MARGARITAS,Sector Buque,4.1397,-73.6417,4.5,6000,5000,11000,21
377,MARGARITA REAL,Sector Buque,4.1392,-73.6429,4.5,6000,5000,11000,21
378,CLINICA OCULAR,Sector Buque,4.1315,-73.6408,4.5,6000,5000,11000,21
379,BUQUE ALTO,Sector Buque,4.135,-73.642,4.5,6000,5000,11000,21
380,BUQUE,Sector Buque,4.135,-73.642,4.5,6000,5000,11000,21
381,COLEGIO DON BOSCO,Sector Buque,4.1329,-73.6437,4.5,6000,5000,11000,21
382,CONJUNTO ALTA GRACIA,Sector Buque,4.1305,-73.6466,4.5,6000,5000,11000,21
383,COJUNTO BUGANVILES,Sector Buque,4.1312,-73.642,5.2,6000,6000,12000,23
384,CONDOMINIO LA RESERVA,Sector Buque,4.1313,-73.6378,5.2,6000,6000,12000,23
385,CONJUNTO UMABARY,Sector Buque,4.1309,-73.6402,5.2,6000,6000,12000,23
386,CONJUNTO LA SERRANIA,Sector Buque,4.1306,-73.642,5.2,6000,6000,12000,23
387,CONDOMINIO MADEIRA,Sector Buque,4.1351,-73.6398,5.2,6000,6000,12000,23
388,TORRRES DE SANJUAN,Sector Buque,4.1338,-73.6446,5.2,6000,6000,12000,23
389,Página 204,Sector Buque,4.1373,-73.6431,5.2,6000,6000,12000,23
390,SECRETARIA DE LA MUJER,Sector Buque,4.1343,-73.6421,5.2,6000,6000,12000,23
391,PADAMIA CUARENTA,Sector Buque,4.1324,-73.6432,5.2,6000,6000,12000,23
392,CONJUNTO RICON DEL BUQUE,Sector Buque,4.135,-73.642,5.2,6000,6000,12000,23
393,QUINTAS DE SAN SOUCCI,Sector Buque,4.131,-73.6423,5.9,6000,7000,13000,24
394,BALCONES DE TOLEDO,Sector Buque,4.1347,-73.6442,5.9,6000,7000,13000,24
395,PORTAL DE LOS OCOBOS,Sector Este Bajo,4.1475,-73.6326,3.8,6000,4000,10000,19
396,URBANIZACION SANTA CATALINA,Sector Este Bajo,4.1503,-73.6295,3.8,6000,4000,10000,19
397,VILLAS DE CATAMA,Sector Este Bajo,4.147,-73.608,3.8,6000,4000,10000,19
398,PRADOS DE SEVERIA,Sector Este Bajo,4.1497,-73.6365,3.8,6000,4000,10000,19
399,MARCO ANTONIO PINILLA,Sector Este Bajo,4.1478,-73.6353,4.5,6000,5000,11000,21
400,PINILLA,Sector Este Bajo,4.1481,-73.6347,4.5,6000,5000,11000,21
401,RODEO,Sector Este Bajo,4.1479,-73.6367,4.5,6000,5000,11000,21
402,EL MILAGRO,Sector Este Bajo,4.1519,-73.6358,4.5,6000,5000,11000,21
403,PRADOS DE SIVERIA,Sector Este Bajo,4.1475,-73.6317,4.5,6000,5000,11000,21
404,ANTONIO VILLAVICENCIO,Sector Este Bajo,4.1525,-73.6357,4.5,6000,5000,11000,21
405,COVISAN,Sector Este Bajo,4.1438,-73.6354,4.5,6000,5000,11000,21
406,URBANIZACION COVISAN,Sector Este Bajo,4.1501,-73.6306,6.6,6000,8000,14000,26
407,Página 205,Sector Este Bajo,4.1475,-73.6347,6.6,6000,8000,14000,26
408,LOS GEMELOS,Sector Este Bajo,4.1527,-73.6293,6.6,6000,8000,14000,26
409,CIUDAD SALITRE,Sector Este Bajo,4.1464,-73.6361,6.6,6000,8000,14000,26
410,SAN CARLOS,Sector Este Bajo,4.1518,-73.6354,6.6,6000,8000,14000,26
411,MARCOS BAJO PINILLA,Sector Este Bajo,4.1495,-73.6294,5.2,6000,6000,12000,23
412,MORILLCHAL,Sector Este Bajo,4.1519,-73.6337,5.2,6000,6000,12000,23
413,DELIRIO,Sector Este Bajo,4.1537,-73.6307,5.2,6000,6000,12000,23
414,CONDOMINIO BARLOVENTO,Sector Este Bajo,4.1521,-73.6352,3.8,6000,4000,10000,19
415,"ABAJAM 1,2,3",Sector Este Bajo,4.1458,-73.6307,6.6,6000,8000,14000,26
416,"OKAVANGOS 1,2",Sector Este Bajo,4.1475,-73.631,6.6,6000,8000,14000,26
417,"NUEVA COLONBIA 1,2",Sector Este Bajo,4.1463,-73.6387,8.0,6000,10000,16000,30
418,PARQUE HABITACIONAL LA,Sector Este Bajo,4.1516,-73.6381,6.6,6000,8000,14000,26
419,ALTOS DE OKAVANGO,Sector Este Bajo,4.1522,-73.6341,6.6,6000,8000,14000,26
420,BALNEARIO EL RANCHO,Sector Este Bajo,4.1462,-73.6353,6.6,6000,8000,14000,26
421,QUINTAS DE LLANO,Sector Este Bajo,4.1536,-73.6379,6.6,6000,8000,14000,26
422,HOTEL EL CAMAPANARIO,Sector Este Bajo,4.1498,-73.6337,5.9,6000,7000,13000,24
423,Página 206,Sector Sur Rochela,4.0966,-73.6273,8.0,6000,10000,16000,30
424,EL RUBI,Sector Sur Rochela,4.0966,-73.6284,8.0,6000,10000,16000,30
425,SANTA LIBRADA,Sector Sur Rochela,4.0913,-73.6303,8.0,6000,10000,16000,30
426,SAN JORGE,Sector Sur Rochela,4.0871,-73.6276,8.0,6000,10000,16000,30
427,CATUMARE,Sector Sur Rochela,4.0894,-73.6291,8.0,6000,10000,16000,30
428,SEMILLAS DE LA PAZ,Sector Sur Rochela,4.0959,-73.6262,8.0,6000,10000,16000,30
429,NUEVO JERUSALEN,Sector Sur Rochela,4.0903,-73.6264,8.0,6000,10000,16000,30
430,GUATAPE,Sector Sur Rochela,4.0927,-73.6321,8.0,6000,10000,16000,30
431,ALAMOS SANTA ROSA,Sector Sur Rochela,4.0878,-73.6318,8.0,6000,10000,16000,30
432,VILLA ORIENTE,Sector Sur Rochela,4.0963,-73.624,8.0,6000,10000,16000,30
433,TEUSAQUILLO,Sector Sur Rochela,4.0933,-73.6247,8.7,6000,11000,17000,31
434,MONTECARLOS ALTO,Sector Sur Rochela,4.095,-73.625,8.0,6000,10000,16000,30
435,MOTECARLOS BAJO,Sector Sur Rochela,4.0884,-73.6243,8.0,6000,10000,16000,30
436,VILLA DEL RIO,Sector Sur Rochela,4.0961,-73.626,8.0,6000,10000,16000,30
437,ROCHELA,Sector Sur Rochela,4.092,-73.628,8.0,6000,10000,16000,30
438,NUEVO HORISONTE,Sector Sur Rochela,4.0878,-73.6317,8.0,6000,10000,16000,30
439,PLAYA RICA,Sector Sur Rochela,4.0942,-73.6243,8.0,6000,10000,16000,30
440,LOMA LINDA,Sector Sur Rochela,4.0956,-73.6239,8.0,6000,10000,16000,30
441,VILLA LORENA,Sector Sur Rochela,4.0883,-73.6314,8.0,6000,10000,16000,30
442,CAPACHOS,Sector Sur Rochela,4.0882,-73.6275,7.3,6000,9000,15000,28
443,MARANATHA,Sector Sur Rochela,4.0944,-73.6274,8.0,6000,10000,16000,30
444,Página 207,Sector Sur Rochela,4.0924,-73.6302,8.0,6000,10000,16000,30
445,CONDOMINIO QUINTAS DE,Sector Sur Rochela,4.0938,-73.6293,8.0,6000,10000,16000,30
446,SANGORJE,Sector Sur Rochela,4.0937,-73.6269,8.0,6000,10000,16000,30
447,"RINCON DE LAS MARGARITAS 1,2,",Sector Sur Rochela,4.0914,-73.6293,8.0,6000,10000,16000,30
448,COJUNTO MONTECARLOS,Sector Sur Rochela,4.095,-73.625,8.0,6000,10000,16000,30
449,"CIUDAD DEL CAMPO 1,2,3,",Sector Sur Rochela,4.0915,-73.6245,8.0,6000,10000,16000,30
450,ACADEMIA MILITAR JOSE ANTONIO,Sector Sur Rochela,4.0946,-73.6295,8.0,6000,10000,16000,30
451,PAEZ,Sector Sur Rochela,4.0912,-73.6252,8.0,6000,10000,16000,30
452,CODOMINIO ALAMA,Sector Sur Rochela,4.0907,-73.6238,8.0,6000,10000,16000,30
453,CONDOMINIO SANTILLANAS DEL,Sector Sur Rochela,4.0906,-73.6296,8.7,6000,11000,17000,31
454,LLANO,Sector Sur Rochela,4.09,-73.585,8.7,6000,11000,17000,31
455,CONDOMINIO EL RINCON DE LAS,Sector Sur Las Americas,4.1457,-73.6301,5.9,6000,7000,13000,24
456,LOMAS,Sector Sur Las Americas,4.1494,-73.6335,5.9,6000,7000,13000,24
457,"SERRAMONTE 1,2,3,4,5,6,7",Sector Sur Las Americas,4.1499,-73.6383,5.2,6000,6000,12000,23
458,LLANO LINDO,Sector Sur Las Americas,4.1524,-73.6331,5.2,6000,6000,12000,23
459,LOS HEROES,Sector Sur Las Americas,4.1465,-73.6386,5.2,6000,6000,12000,23
460,LAS AMERICAS,Sector Sur Las Americas,4.1459,-73.6344,5.2,6000,6000,12000,23
461,Página 208,Sector Sur Las Americas,4.1465,-73.6362,5.9,6000,7000,13000,24
462,LEON TRECE,Sector Sur Las Americas,4.1532,-73.6316,5.2,6000,6000,12000,23
463,EL REFUGIO,Sector Sur Las Americas,4.1508,-73.6307,5.2,6000,6000,12000,23
464,PARQUE FUNDADORES,Sector Sur Las Americas,4.1476,-73.6347,5.2,6000,6000,12000,23
465,LA HACIENDA CENTRO COMERCIAL,Sector Sur Las Americas,4.1488,-73.6339,5.9,6000,7000,13000,24
466,COLINA CAMPESTRE,Sector Sur Las Americas,4.1537,-73.6309,6.6,6000,8000,14000,26
467,PISCINA LAS AMERICAS,Sector Sur Las Americas,4.1469,-73.6291,6.6,6000,8000,14000,26
468,PISCINA JAMAICA,Sector Sur Las Americas,4.1466,-73.6346,8.0,6000,10000,16000,30
469,SELVATICO,Sector Ollas Peligro,4.1496,-73.6345,2.4,6000,2000,8000,16
470,VILLA SUAREZ,Sector Ollas Peligro,4.1441,-73.6333,2.4,6000,2000,8000,16
471,SAN JOSE,Sector Ollas Peligro,4.1442,-73.6342,2.4,6000,2000,8000,16
472,NO,Sector Ollas Peligro,4.153,-73.625,2.4,6000,2000,8000,16
473,INDUSTRIAL,Sector Ollas Peligro,4.1537,-73.6315,2.4,6000,2000,8000,16
474,GUATIQUIA,Sector Ollas Peligro,4.1493,-73.6353,2.4,6000,2000,8000,16
475,EL DIKE,Sector Ollas Peligro,4.1446,-73.63,2.4,6000,2000,8000,16
476,TOPACIO,Sector Ollas Peligro,4.1504,-73.6294,2.4,6000,2000,8000,16
477,LOS VENCEDORES,Sector Ollas Peligro,4.1525,-73.6359,7.3,6000,9000,15000,28
478,PORTALES DEL LLANO,Sector Ollas Peligro,4.1443,-73.6321,7.3,6000,9000,15000,28
479,"NUEVA COLOMBIA 1,2",Sector Ollas Peligro,4.1441,-73.6361,5.9,6000,7000,13000,24
480,Página 209,Sector Ollas Peligro,4.1479,-73.6305,5.9,6000,7000,13000,24
481,SANTANDER,Sector Ollas Peligro,4.1471,-73.6365,5.9,6000,7000,13000,24
482,MALVINAS,Sector Ollas Peligro,4.1515,-73.6354,5.9,6000,7000,13000,24
483,CALAMAR,Sector Ollas Peligro,4.1451,-73.6311,5.9,6000,7000,13000,24
484,SANTA FE,Sector Ollas Peligro,4.1466,-73.6327,5.9,6000,7000,13000,24
485,SAN FERNANDO,Sector Ollas Peligro,4.153,-73.6311,3.1,6000,3000,9000,17
486,GAITAN BAJO,Sector Ollas Peligro,4.1498,-73.6373,3.1,6000,3000,9000,17
487,BRISAS DEL GUATIQUIA,Sector Ollas Peligro,4.1532,-73.6297,3.1,6000,3000,9000,17
488,RELIQUIA,Sector Reliquia,4.139,-73.592,8.0,6000,10000,16000,30
489,BETY CAMACHO,Sector Reliquia,4.1417,-73.5912,8.0,6000,10000,16000,30
490,FRIOGAN,Sector Reliquia,4.1434,-73.5938,8.0,6000,10000,16000,30
491,TRECE DE MAYO,Sector Reliquia,4.1352,-73.5883,8.0,6000,10000,16000,30
492,CANCHAS LA GAMBETA,Sector Reliquia,4.1377,-73.5949,8.0,6000,10000,16000,30
493,SALON DE EVENTOS JC,Sector Reliquia,4.1398,-73.5898,8.0,6000,10000,16000,30
494,BALNEARIO EL ESCONDITE,Sector Reliquia,4.137,-73.5939,8.7,6000,11000,17000,31
495,HACIENDA LA MILAGROSA,Sector Reliquia,4.1367,-73.5932,8.7,6000,11000,17000,31
496,PARQUE KARMANU,Sector Reliquia,4.1369,-73.5905,8.7,6000,11000,17000,31
497,RANCHO J&C,Sector Reliquia,4.1364,-73.5929,8.7,6000,11000,17000,31
498,Página 210,Sector Reliquia,4.1346,-73.5935,8.7,6000,11000,17000,31
499,HOTEL LLANO DORADO,Sector Reliquia,4.1431,-73.5957,10.8,6000,14000,20000,37
500,CONDOMINIO BRIS DE JAZMIN,Sector Reliquia,4.1358,-73.5959,10.8,6000,14000,20000,37
501,DONDOMINIO CEDRITOS,Sector Reliquia,4.1502,-73.632,10.8,6000,14000,20000,37
502,CAMPESTRE,Sector Reliquia,4.1417,-73.5941,10.8,6000,14000,20000,37
503,CONDOMINIO CAMPESTRE,Sector Reliquia,4.1396,-73.5914,10.8,6000,14000,20000,37
504,GUALANDAY,Sector Reliquia,4.1433,-73.591,10.8,6000,14000,20000,37
505,CONJUNTO SAN CAMILO,Sector Porfia,4.0776,-73.6258,10.8,6000,14000,20000,37
506,CIUDAD PORFIA,Sector Porfia,4.082,-73.621,10.8,6000,14000,20000,37
507,LOS PINOS PORFIA,Sector Porfia,4.082,-73.621,10.8,6000,14000,20000,37
508,VILLA JULIANA,Sector Porfia,4.0778,-73.6175,10.8,6000,14000,20000,37
509,BRASILIA,Sector Porfia,4.0793,-73.6181,10.8,6000,14000,20000,37
510,CHARRASCAL,Sector Porfia,4.0782,-73.6184,10.8,6000,14000,20000,37
511,CIUDAD MILENIO,Sector Porfia,4.0845,-73.6222,10.8,6000,14000,20000,37
512,VILLAS DE SAN AGUSTIN,Sector Porfia,4.0815,-73.6175,12.9,6000,17000,23000,42
513,LAMADRID,Sector Porfia,4.086,-73.6199,12.9,6000,17000,23000,42
514,CANCHAS PRIMER TIEMPO,Sector Porfia,4.0792,-73.6246,12.9,6000,17000,23000,42
515,LA NORA,Sector Porfia,4.078,-73.6214,12.9,6000,17000,23000,42
516,Página 211,Sector Porfia,4.0799,-73.6248,10.8,6000,14000,20000,37
517,PIEDEMONTE,Sector Porfia,4.0835,-73.6237,10.8,6000,14000,20000,37
518,GRAMALOTE,Sector Porfia,4.1585,-73.6415,10.8,6000,14000,20000,37
519,SAMAN DE LA RIVERA,Sector Porfia,4.0784,-73.6233,10.8,6000,14000,20000,37
520,LA CUNCIA,Sector Porfia,4.0857,-73.6214,10.8,6000,14000,20000,37
521,JUAN PABLO,Sector Salida Puerto Lopez,4.1525,-73.6382,8.0,6000,10000,16000,30
522,CONDOMINIO BOSQUE DE,Sector Salida Puerto Lopez,4.1506,-73.6296,8.0,6000,10000,16000,30
523,PROVIDENCIA,Sector Salida Puerto Lopez,4.1461,-73.6346,8.0,6000,10000,16000,30
524,MOTEL MEDIA LUNA,Sector Salida Puerto Lopez,4.1462,-73.6387,10.8,6000,14000,20000,37
525,PARCELAS DE SAN CARLOS,Sector Salida Puerto Lopez,4.1505,-73.6295,10.8,6000,14000,20000,37
526,BALMORAL,Quintas De Santa Ana Vereda,4.1463,-73.6332,9.4,6000,12000,18000,33
527,CONDOMINIO MONTEMADERO,Vereda Cecilia,4.1525,-73.6361,9.4,6000,12000,18000,33
528,UNIVERSIDAD ANTONIO NARIÑO,Vereda Cecilia,4.1476,-73.6341,9.4,6000,12000,18000,33
529,Página 212,Vereda Cecilia,4.147,-73.633,9.4,6000,12000,18000,33
530,CAMINOS DEL MEDITERRANEO,Vereda Apiay,4.0741,-73.544,10.8,6000,14000,20000,37
531,BARU,Vereda Apiay,4.077,-73.5428,10.8,6000,14000,20000,37
532,BARQUITOS,Vereda Apiay,4.0712,-73.548,10.8,6000,14000,20000,37
533,LA FUERZA AERIA,Vereda Apiay,4.0717,-73.5456,10.8,6000,14000,20000,37
534,CUARTA DEVISION DEL EJERCITO,Vereda Llanerita,4.1453,-73.6379,17.8,6000,24000,30000,50
535,VILLA SUIZA,Vereda Llanerita,4.1501,-73.6321,17.8,6000,24000,30000,50
536,UNIVERSIDAD LOS LLANOS,Vereda Barcelona,4.1474,-73.6213,14.3,6000,19000,25000,45
537,BARCELONA,Vereda Barcelona,4.147,-73.626,14.3,6000,19000,25000,45
538,HACHON SENA,Vereda Barcelona,4.1456,-73.6213,14.3,6000,19000,25000,45
539,AEROPUERTO,Sector Salida Restrepo Vanguardia,4.167,-73.615,7.3,6000,9000,15000,28
540,POSO AZUL,Sector Salida Restrepo Vanguardia,4.1688,-73.6231,7.3,6000,9000,15000,28
541,ALDEA LA AURORA,Vereda Vanguardia,4.1713,-73.6234,8.0,6000,10000,16000,30
542,VIA ANTIGUA RESTREPO,Vereda Vanguardia,4.17,-73.6216,7.3,6000,9000,15000,28
543,Página 213,Vereda Vanguardia,4.1698,-73.626,7.3,6000,9000,15000,28
544,LA BENDITA,Vereda Vanguardia,4.168,-73.6172,7.3,6000,9000,15000,28
545,AVEMARIA,Vereda Vanguardia,4.1638,-73.6268,7.3,6000,9000,15000,28
546,CANCHAS SOCCER,Vereda Vanguardia,4.1723,-73.6195,7.3,6000,9000,15000,28
547,CONDOMINIO SANTA BARBARA,Vereda Vanguardia,4.1643,-73.6204,8.0,6000,10000,16000,30
548,HOGAR GERRIATRICO DIVINO,Vereda Vanguardia,4.1652,-73.6205,9.4,6000,12000,18000,33
549,NIÑO JESUS,Vereda Vanguardia,4.1702,-73.6265,9.4,6000,12000,18000,33
550,LA CHORRERA,Vereda Vanguardia,4.1669,-73.6179,9.4,6000,12000,18000,33
551,HOTEL HERRADURO,Vereda Vanguardia,4.1666,-73.6227,8.7,6000,11000,17000,31
552,MOTEL HOLLYWOO,Vereda Vanguardia,4.171,-73.6175,8.7,6000,11000,17000,31
553,HOTEL VANGUARDIA,Vereda Vanguardia,4.168,-73.622,8.0,6000,10000,16000,30
554,CONDOMINIO SALAMANCA,Vereda Vanguardia,4.1642,-73.6258,8.7,6000,11000,17000,31
