id,sector,barrio,tarifa_base,recargo_distancia,tarifa_total,tiempo_estimado,distancia_aprox_km
38,CONJUNTOS SECTOR MEDIO,"CONJUNTO CAMINO REAL (1,2,3,4)",10000,0,10000,30-40 min,6.0
39,CONJUNTOS SECTOR MEDIO,"PARQUES DE SEVILLA (1,2,3,4,)",10000,0,10000,30-40 min,6.0
40,CONJUNTOS SECTOR MEDIO,CONJUNTO TULIPANES,10000,0,10000,30-40 min,6.0
41,CONJUNTOS SECTOR MEDIO,CONJUNTO GIRASOLES,10000,0,10000,30-40 min,6.0
42,CONJUNTOS SECTOR MEDIO,CONJUNTO ALMERIA,10000,0,10000,30-40 min,6.0
43,CONJUNTOS SECTOR MEDIO,CONDOMINIO CRISTALES,10000,0,10000,30-40 min,6.0
44,CONJUNTOS SECTOR MEDIO,CONJUNTO PALAMA REAL,10000,0,10000,30-40 min,6.0
45,CONJUNTOS SECTOR MEDIO,ALTOS DE LOMALINDA,10000,0,10000,30-40 min,6.0
46,CONJUNTOS SECTOR MEDIO,COJUNTO VILLA KARINA,10000,0,10000,30-40 min,6.0
47,CONJUNTOS SECTOR MEDIO,CONJUNTO PRADOS DE CASTILLA,10000,0,10000,30-40 min,6.0
48,CONJUNTOS SECTOR MEDIO,EDIFICIO SANFERNANDO PLAZA,10000,0,10000,30-40 min,6.0
49,CONJUNTOS SECTOR MEDIO,PRADOS DE HIRBABUENA,10000,0,10000,30-40 min,6.0
50,CONJUNTOS SECTOR MEDIO,COJUNTO MALIBU,10000,0,10000,30-40 min,6.0
51,CONJUNTOS SECTOR MEDIO,BALCONES DE PONTEVEDRA,10000,0,10000,30-40 min,6.0
52,SECTOR MEDIO,ESTERO,10000,0,10000,30-40 min,6.0
53,SECTOR MEDIO,MACUNAIMA,10000,0,10000,30-40 min,6.0
54,SECTOR MEDIO,PARQUE DE LA MEMORIA,11000,0,11000,35-50 min,8.5
55,SECTOR MEDIO,MACARENA,10000,0,10000,30-40 min,6.0
56,SECTOR MEDIO,NOGAL,10000,0,10000,30-40 min,6.0
57,SECTOR MEDIO,SAN CRISTOBAL,9000,0,9000,30-40 min,6.0
58,SECTOR MEDIO,CAMELIAS,9000,0,9000,30-40 min,6.0
59,SECTOR MEDIO,OLIMPICO BAJO,10000,0,10000,30-40 min,6.0
60,SECTOR MEDIO,VILLA ORTIX,11000,0,11000,35-50 min,8.5
61,SECTOR MEDIO,OLIMPICO,10000,0,10000,30-40 min,6.0
62,SECTOR MEDIO,VILLA JHOANA,10000,0,10000,30-40 min,6.0
63,SECTOR MEDIO,CATALUÑA,11000,0,11000,35-50 min,8.5
64,SECTOR MEDIO,VILLA NIEVES,11000,0,11000,35-50 min,8.5
65,SECTOR GENERAL,DANUVIO,11000,0,11000,35-50 min,8.5
66,SECTOR GENERAL,GAUDALAJARA,11000,0,11000,35-50 min,8.5
67,SECTOR GENERAL,MARACOS,11000,0,11000,35-50 min,8.5
68,SECTOR GENERAL,MI LLANURA,11000,0,11000,35-50 min,8.5
69,SECTOR GENERAL,BELLO HORISONTE,11000,0,11000,35-50 min,8.5
70,SECTOR GENERAL,SAN INGNACIO,10000,0,10000,30-40 min,6.0
71,SECTOR GENERAL,"CANTARRANA 1,2,3,4,",10000,0,10000,30-40 min,6.0
72,SECTOR GENERAL,PARQUE LA LLNURA,10000,0,10000,30-40 min,6.0
73,SECTOR GENERAL,PARQUE SICUANI,10000,0,10000,30-40 min,6.0
74,SECTOR GENERAL,SAUSALITO,10000,0,10000,30-40 min,6.0
75,SECTOR GENERAL,BOCHICA,10000,0,10000,30-40 min,6.0
76,SECTOR GENERAL,CANAIMA,10000,0,10000,30-40 min,6.0
77,SECTOR GENERAL,PORTAL DEL CANAIMA,9000,0,9000,30-40 min,6.0
78,SECTOR GENERAL,SAN NISIDRO,9000,0,9000,30-40 min,6.0
79,SECTOR GENERAL,SANTA INES,9000,0,9000,30-40 min,6.0
80,SECTOR GENERAL,HOTEL ROSADO,9000,0,9000,30-40 min,6.0
81,SECTOR GENERAL,VILLA DEL SOL,9000,0,9000,30-40 min,6.0
82,SECTOR GENERAL,LA MORGUE,11000,0,11000,35-50 min,8.5
83,SECTOR GENERAL,SAN MARCOS,11000,0,11000,35-50 min,8.5
84,SECTOR GENERAL,CONJONTO TOSCANA,11000,0,11000,35-50 min,8.5
85,SECTOR GENERAL,QUINTAS DE TOSCANA,11000,0,11000,35-50 min,8.5
86,SECTOR GENERAL,FLORIDA,11000,0,11000,35-50 min,8.5
87,SECTOR GENERAL,NUEVA FLORESTA,10000,0,10000,30-40 min,6.0
88,SECTOR GENERAL,TEUSACA,10000,0,10000,30-40 min,6.0
89,SECTOR GENERAL,EMBUDO,9000,0,9000,30-40 min,6.0
90,SECTOR GENERAL,SANBENITO,9000,0,9000,30-40 min,6.0
91,SECTOR GENERAL,NUEVO RICAUTE,9000,0,9000,30-40 min,6.0
92,SECTOR GENERAL,PORVENIR,10000,0,10000,30-40 min,6.0
93,SECTOR GENERAL,VIENTE JULIO,10000,0,10000,30-40 min,6.0
94,SECTOR GENERAL,SIMON BOLIVAR,10000,0,10000,30-40 min,6.0
95,SECTOR GENERAL,ANTONIO RICAUTE,10000,0,10000,30-40 min,6.0
96,SECTOR GENERAL,BARRIO NOGALES,10000,0,10000,30-40 min,6.0
97,SECTOR GENERAL,CANEY,10000,0,10000,30-40 min,6.0
98,SECTOR GENERAL,BRISAS DEL CANEY,10000,0,10000,30-40 min,6.0
99,SECTOR GENERAL,AMARAL,10000,0,10000,30-40 min,6.0
100,SECTOR GENERAL,CATATUMBO,10000,0,10000,30-40 min,6.0
101,SECTOR GENERAL,RETIRO,10000,0,10000,30-40 min,6.0
102,SECTOR GENERAL,BUENOS AIRES,10000,0,10000,30-40 min,6.0
103,SECTOR GENERAL,REMANSO,10000,0,10000,30-40 min,6.0
104,SECTOR GENERAL,VIZCAYA,10000,0,10000,30-40 min,6.0
105,SECTOR GENERAL,HOTEL HACARITAMA,11000,0,11000,35-50 min,8.5
106,SECTOR GENERAL,CANCHA RACING,11000,0,11000,35-50 min,8.5
107,SECTOR GENERAL,HACARITAMA,11000,0,11000,35-50 min,8.5
108,SECTOR GENERAL,BARRIO PRIMAVERA,10000,0,10000,30-40 min,6.0
109,SECTOR GENERAL,PARQUE PRIMAVERA,10000,0,10000,30-40 min,6.0
110,SECTOR GENERAL,CIUDADELA EL DIVINO NIÑO,10000,0,10000,30-40 min,6.0
111,SECTOR GENERAL,LAS FERIAS,11000,0,11000,35-50 min,8.5
112,SECTOR GENERAL,GAITAN,10000,0,10000,30-40 min,6.0
113,SECTOR GENERAL,SAN GREGORIO,10000,0,10000,30-40 min,6.0
114,SECTOR CEREO UNO,MAIZARO,10000,0,10000,30-40 min,6.0
115,CONJUNTOS Y CONDONINIOS MEDIO,"CONDOMINIO DUARY 1,2",10000,0,10000,30-40 min,6.0
116,CONJUNTOS Y CONDONINIOS MEDIO,CERRO CAMPESTRE ALTO,10000,0,10000,30-40 min,6.0
117,CONJUNTOS Y CONDONINIOS MEDIO,CERRO CAMPESTRE BAJO,10000,0,10000,30-40 min,6.0
118,CONJUNTOS Y CONDONINIOS MEDIO,CONDOMINIO BOSQUES DE VIZCAYA,10000,0,10000,30-40 min,6.0
119,CONJUNTOS Y CONDONINIOS MEDIO,CONDOMINIO PORTAL DEL MOLINO,10000,0,10000,30-40 min,6.0
120,CONJUNTOS Y CONDONINIOS MEDIO,RESERVAS DEL VIZCAYA,10000,0,10000,30-40 min,6.0
121,CONJUNTOS Y CONDONINIOS MEDIO,"CONJUNTO LOS ALMENDROS 1,2",10000,0,10000,30-40 min,6.0
122,CONJUNTOS Y CONDONINIOS MEDIO,CAMINOS DE SEVILLA,10000,0,10000,30-40 min,6.0
123,CONJUNTOS Y CONDONINIOS MEDIO,LLANO HERMOSO,10000,0,10000,30-40 min,6.0
124,CONJUNTOS Y CONDONINIOS MEDIO,"CONJUNTO BONNANZA 1,2",10000,0,10000,30-40 min,6.0
125,CONJUNTOS Y CONDONINIOS MEDIO,RINCON DEL LLANO,10000,0,10000,30-40 min,6.0
126,CONJUNTOS Y CONDONINIOS MEDIO,TORRES DEL MEDITERRENO,10000,0,10000,30-40 min,6.0
127,SECTOR TERMINAL,TERMINAL DE TRANSPORTE,12000,0,12000,35-50 min,8.5
128,SECTOR TERMINAL,"QUINTA DE MORELIA 1,2,3",12000,0,12000,35-50 min,8.5
129,SECTOR TERMINAL,CONDOMINIO VILLAVENTO,12000,0,12000,35-50 min,8.5
130,SECTOR TERMINAL,CONDOMINIO CIUDAD REAL,12000,0,12000,35-50 min,8.5
131,SECTOR TERMINAL,TORRES DE PRADERA,12000,0,12000,35-50 min,8.5
132,SECTOR TERMINAL,CONDOMINIO VILLA VALERIA,12000,0,12000,35-50 min,8.5
133,SECTOR GENERAL,CONDOMINIO CANAGUAY,12000,0,12000,35-50 min,8.5
134,SECTOR GENERAL,JARDINES DE SANTORINE,12000,0,12000,35-50 min,8.5
135,SECTOR GENERAL,LLANO REAL CLUB HOUSE,12000,0,12000,35-50 min,8.5
136,SECTOR GENERAL,PALMAS DE VALLARTA,12000,0,12000,35-50 min,8.5
137,SECTOR GENERAL,CONJUNTO TERRABELA,12000,0,12000,35-50 min,8.5
138,SECTOR GENERAL,BOSQUES DE MORELIA,12000,0,12000,35-50 min,8.5
139,SECTOR GENERAL,"NUEVA ESPERANZA 1,2",12000,0,12000,35-50 min,8.5
140,SECTOR GENERAL,CONDOMINIO SIENDA MANOY,12000,0,12000,35-50 min,8.5
141,SECTOR GENERAL,QUINTAS DE SANTA CLARA,12000,0,12000,35-50 min,8.5
142,SECTOR GENERAL,BARRIO VILLA DEL ALCARABAN,12000,0,12000,35-50 min,8.5
143,SECTOR GENERAL,URBANIZACION CALATRABA,12000,0,12000,35-50 min,8.5
144,SECTOR GENERAL,TERRA VERDE,12000,0,12000,35-50 min,8.5
145,SECTOR GENERAL,ALAMEDA DEL BOSQUE,12000,0,12000,35-50 min,8.5
146,SECTOR GENERAL,REMANSOS DEL LLANO,12000,0,12000,35-50 min,8.5
147,SECTOR GENERAL,SAN GERARDO,12000,0,12000,35-50 min,8.5
148,SECTOR GENERAL,TERRA VELA,12000,0,12000,35-50 min,8.5
149,SECTOR AMARILO,AMARILO MORICHAL,14000,0,14000,35-50 min,8.5
150,SECTOR AMARILO,AMARILO CIMARON,14000,0,14000,35-50 min,8.5
151,SECTOR AMARILO,AMARILO ALBORADA,14000,0,14000,35-50 min,8.5
152,SECTOR AMARILO,AMARILO PIEDEMONTE,14000,0,14000,35-50 min,8.5
153,SECTOR AMARILO,AMARILO ARAUCO,14000,0,14000,35-50 min,8.5
154,SECTOR AMARILO,AMARILO ZAINOS,14000,0,14000,35-50 min,8.5
155,SECTOR AMARILO,"AMARILO PASOLLONO 1,2,3,4",14000,0,14000,35-50 min,8.5
156,SECTOR AMARILO,AMARILO ALCARABN,14000,0,14000,35-50 min,8.5
157,SECTOR AMARILO,AMARILO MAPIRE,14000,0,14000,35-50 min,8.5
158,SECTOR AMARILO,AMARILO OCARROS,14000,0,14000,35-50 min,8.5
159,SECTOR AMARILO,AMARILO ARBOLEDA CAMPESTRE,14000,0,14000,35-50 min,8.5
160,SECTOR AMARILO,AMARILO PRADO VERDE,14000,0,14000,35-50 min,8.5
161,SECTOR AMARILO,AMARILO ARBOLEDA CAMPESTRE IV 4,14000,0,14000,35-50 min,8.5
162,SECTOR AMARILO,"AMARILO LLANO ALTO 1,2,3,4",14000,0,14000,35-50 min,8.5
163,SECTOR AMARILO,VILLA HERMOSA,14000,0,14000,35-50 min,8.5
164,SECTOR AMARILO,CONDOMINIO CAMPSTRE CARACOLI,16000,0,16000,35-50 min,8.5
165,SECTOR AMARILO,GIMNASIO LOS ALCAZARES,16000,0,16000,35-50 min,8.5
166,SECTOR AMARILO,LAS MERCEDES,17000,0,17000,35-50 min,8.5
167,SECTOR LOS CENTAUROS,"MULTIFAMILIARES CENTAUROS BLOQUE A,B,C,D",14000,0,14000,35-50 min,8.5
168,SECTOR LOS CENTAUROS,PORTALES DE GRATAMIRA,14000,0,14000,35-50 min,8.5
169,SECTOR LOS CENTAUROS,BALCONES DE GRATAMIRA,14000,0,14000,35-50 min,8.5
170,SECTOR GENERAL,"TORRES DE SALERMO 1,2",14000,0,14000,35-50 min,8.5
171,SECTOR GENERAL,CONDOMINIO SANTA ANA,14000,0,14000,35-50 min,8.5
172,SECTOR GENERAL,CONDOMINIO LA FONTANA,14000,0,14000,35-50 min,8.5
173,SECTOR GENERAL,CONDOMINIO SANTA PAULA,14000,0,14000,35-50 min,8.5
174,SECTOR GENERAL,PRADOS DE MARICURE,14000,0,14000,35-50 min,8.5
175,SECTOR GENERAL,UNIVERSIDAD UNIMINUTO,14000,0,14000,35-50 min,8.5
176,SECTOR GENERAL,CANCHA SINTETICA QUARZO,14000,0,14000,35-50 min,8.5
177,SECTOR GENERAL,RENAUULT CASATORO,14000,0,14000,35-50 min,8.5
178,SECTOR GENERAL,CHEVROLET,14000,0,14000,35-50 min,8.5
179,SECTOR GENERAL,NISSAN,14000,0,14000,35-50 min,8.5
180,SECTOR GENERAL,SUZUKI ALCALA MOTOR,14000,0,14000,35-50 min,8.5
181,SECTOR GENERAL,CANCHA MONACO,13000,0,13000,35-50 min,8.5
182,SECTOR GENERAL,BAR TERRAZA,13000,0,13000,35-50 min,8.5
183,SECTOR BARZAL,7 DE AGOSTO,8000,0,8000,25-35 min,4.5
184,SECTOR BARZAL,BARZAL BAJO,8000,0,8000,25-35 min,4.5
185,SECTOR BARZAL,BARZAL ALTO,8000,0,8000,25-35 min,4.5
186,SECTOR BARZAL,CLUB VILLAVICENCIO,9000,0,9000,30-40 min,6.0
187,SECTOR BARZAL,MESETAS,11000,0,11000,35-50 min,8.5
188,SECTOR BARZAL,ELECTRIFICADORA EMSA,10000,0,10000,30-40 min,6.0
189,SECTOR BARZAL,BALATA,9000,0,9000,30-40 min,6.0
190,SECTOR BARZAL,CAMOA,9000,0,9000,30-40 min,6.0
191,SECTOR BARZAL,SALLE,9000,0,9000,30-40 min,6.0
192,SECTOR BARZAL,POZO VEIENTE,10000,0,10000,30-40 min,6.0
193,SECTOR BARZAL,RECODO BARZAL,8000,0,8000,25-35 min,4.5
194,SECTOR BARZAL,AZOTEA,11000,0,11000,35-50 min,8.5
195,SECTOR SALUD BARZAL,HOSPITAL DEPARTAMENTAL,9000,0,9000,30-40 min,6.0
196,SECTOR SALUD BARZAL,HOSPITAL DE LA GENTE,9000,0,9000,30-40 min,6.0
197,SECTOR SALUD BARZAL,LIGA CONTRA EL CANCER,8000,0,8000,25-35 min,4.5
198,SECTOR SALUD BARZAL,SOMOS,8000,0,8000,25-35 min,4.5
199,SECTOR SALUD BARZAL,CLINICA PRIMAVERA,9000,0,9000,30-40 min,6.0
200,SECTOR SALUD BARZAL,CLINICA META,8000,0,8000,25-35 min,4.5
201,SECTOR SALUD BARZAL,NUEVA CLINICA BARZAL,8000,0,8000,25-35 min,4.5
202,SECTOR GENERAL,SERVIMEDICOS,8000,0,8000,25-35 min,4.5
203,SECTOR GENERAL,SANITAS,8000,0,8000,25-35 min,4.5
204,SECTOR GENERAL,CAJACOPI BARZAL,8000,0,8000,25-35 min,4.5
205,SECTOR GENERAL,CLINICA CARDIOVASCULAR,8000,0,8000,25-35 min,4.5
206,SECTOR GENERAL,SALUDA TOTAL,8000,0,8000,25-35 min,4.5
207,SECTOR GENERAL,CAPILLAS DE LA FE,8000,0,8000,25-35 min,4.5
208,SECTOR GENERAL,IPS MONTANO MEDICAL BUQUE,8000,0,8000,25-35 min,4.5
209,SECTOR GENERAL,IPS CUIDAR BUQUE,9000,0,9000,30-40 min,6.0
210,SECTOR GENERAL,IPS CENTRO MEDICO DE REHABILITACION,9000,0,9000,30-40 min,6.0
211,SECTOR GENERAL,IPS CENTRO TERAPEUTICO INTEGRAL,8000,0,8000,25-35 min,4.5
212,SECTOR GENERAL,LABORATORIO CLINICO,8000,0,8000,25-35 min,4.5
213,SECTOR GENERAL,UNIDAD AMBULATORIA DE ALTA COMPLEJI,8000,0,8000,25-35 min,4.5
214,SECTOR GENERAL,IPS MULTISALUD,8000,0,8000,25-35 min,4.5
215,SECTOR GENERAL,IPS PREVIS,8000,0,8000,25-35 min,4.5
216,SECTOR GENERAL,IPS REHABILITAR,8000,0,8000,25-35 min,4.5
217,SECTOR GENERAL,IPS SANTA BARBARA,8000,0,8000,25-35 min,4.5
218,SECTOR GENERAL,CLINICA OCULAR BUQUE,8000,0,8000,25-35 min,4.5
219,SECTOR GRAMA,EMPORIO,10000,0,10000,30-40 min,6.0
220,SECTOR GRAMA,TRIUNFO,10000,0,10000,30-40 min,6.0
221,SECTOR GRAMA,GALAN,11000,0,11000,35-50 min,8.5
222,SECTOR GRAMA,ALCACERES,12000,0,12000,35-50 min,8.5
223,SECTOR GRAMA,ESMERALDA,12000,0,12000,35-50 min,8.5
224,SECTOR GRAMA,GRAMA,12000,0,12000,35-50 min,8.5
225,SECTOR GRAMA,ESCUELA DE CARABINEROS,12000,0,12000,35-50 min,8.5
226,SECTOR GRAMA,DOCE DE OCTUBRE,12000,0,12000,35-50 min,8.5
227,SECTOR GRAMA,SANTA JOSEFA MILITAR,12000,0,12000,35-50 min,8.5
228,SECTOR GRAMA,SAN FELIPE,12000,0,12000,35-50 min,8.5
229,SECTOR GRAMA,PANORAMA,12000,0,12000,35-50 min,8.5
230,SECTOR GRAMA,VIRREY,12000,0,12000,35-50 min,8.5
231,SECTOR GRAMA,CAMPIÑA,13000,0,13000,35-50 min,8.5
232,SECTOR GRAMA,CHAPINERO BAJO,13000,0,13000,35-50 min,8.5
233,SECTOR GRAMA,CHAPINERO ALTO,13000,0,13000,35-50 min,8.5
234,SECTOR GRAMA,NUEVA GRANADA,13000,0,13000,35-50 min,8.5
235,SECTOR GRAMA,RONDINELA,13000,0,13000,35-50 min,8.5
236,SECTOR GENERAL,PRADERA,13000,0,13000,35-50 min,8.5
237,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,CONDOMINIO PUERTA DEL SOL,12000,0,12000,35-50 min,8.5
238,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,"CONJUNTO RESIDENCIAL CAMBULOS 1,2,3",12000,0,12000,35-50 min,8.5
239,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,"COJUNTO RESIDENCIAL SAN ANGEL 1,2",12000,0,12000,35-50 min,8.5
240,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,CONJUNTO PRADROS DE SAN FRANCISCO,12000,0,12000,35-50 min,8.5
241,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,"SAN ANGEL 1,2",12000,0,12000,35-50 min,8.5
242,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,"LOS CAMBULOS 1,2,3",12000,0,12000,35-50 min,8.5
243,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,PANORAMA DEL CAMPO,12000,0,12000,35-50 min,8.5
244,SECTOR GRAMA CONJUNTOS Y EDIFICIOS,LA ARENERA,12000,0,12000,35-50 min,8.5
245,SECTOR CAUDAL,CAUDAL,10000,0,10000,30-40 min,6.0
246,SECTOR CAUDAL,CONJUNTO TRIANGULO,10000,0,10000,30-40 min,6.0
247,SECTOR CAUDAL,EDIFICIO MONTEBELLO,10000,0,10000,30-40 min,6.0
248,SECTOR CAUDAL,"TORRES DEL CAUDAL 1,2",10000,0,10000,30-40 min,6.0
249,SECTOR CAUDAL,TERRAZAS DEL LLANO,10000,0,10000,30-40 min,6.0
250,SECTOR CAUDAL,TORRRES CLUB,10000,0,10000,30-40 min,6.0
251,SECTOR CAUDAL,CLUB META,10000,0,10000,30-40 min,6.0
252,SECTOR CAUDAL,EDIFICIO PLAZA,10000,0,10000,30-40 min,6.0
253,SECTOR CAUDAL,ALAMEDA ORIENTAL CAUDAL,10000,0,10000,30-40 min,6.0
254,SECTOR CAUDAL,EDIFICIO COSTA BELLA CAUDAL ALTO,10000,0,10000,30-40 min,6.0
255,SECTOR CAUDAL,EDIDIFICIO AGORA,10000,0,10000,30-40 min,6.0
256,SECTOR CAUDAL,CONJUNTO ARAGUANEY CAUDAL,10000,0,10000,30-40 min,6.0
257,SECTOR CAUDAL,HOTEL DEL LLANO,10000,0,10000,30-40 min,6.0
258,SECTOR CAUDAL,EDIFICIO BELLO HORISONTE CAUDAL,10000,0,10000,30-40 min,6.0
259,SECTOR CAUDAL,CONJUNTO SARARE CAUDAL,10000,0,10000,30-40 min,6.0
260,SECTOR ESTE KIRPAS,VALLES DE ARAGON,15000,0,15000,35-50 min,8.5
261,SECTOR ESTE KIRPAS,GAVIOTAS,15000,0,15000,35-50 min,8.5
262,SECTOR ESTE KIRPAS,FIKUS,15000,0,15000,35-50 min,8.5
263,SECTOR ESTE KIRPAS,VILLAMELIA,15000,0,15000,35-50 min,8.5
264,SECTOR ESTE KIRPAS,ACAPULCO,15000,0,15000,35-50 min,8.5
265,SECTOR ESTE KIRPAS,KIRPAS,15000,0,15000,35-50 min,8.5
266,SECTOR ESTE KIRPAS,VILLA SAMPER,15000,0,15000,35-50 min,8.5
267,SECTOR ESTE KIRPAS,SABANA DE KIRPAS,15000,0,15000,35-50 min,8.5
268,SECTOR ESTE KIRPAS,CAROLINA KIRPAS,15000,0,15000,35-50 min,8.5
269,SECTOR ESTE KIRPAS,MIRADOR DEL LLANO 2,15000,0,15000,35-50 min,8.5
270,SECTOR ESTE KIRPAS,CAVIVIR,15000,0,15000,35-50 min,8.5
271,SECTOR ESTE KIRPAS,SOCIEGO KIRPAS,15000,0,15000,35-50 min,8.5
272,SECTOR ESTE KIRPAS,MALOCAS,15000,0,15000,35-50 min,8.5
273,SECTOR ESTE KIRPAS,METROPOLITANA KIRPAS,15000,0,15000,35-50 min,8.5
274,SECTOR GENERAL,VIVERO BIOAGRICOLA,15000,0,15000,35-50 min,8.5
275,SECTOR GENERAL,SANATONIO,15000,0,15000,35-50 min,8.5
276,SECTOR GENERAL,VILLA MARINA,15000,0,15000,35-50 min,8.5
277,SECTOR GENERAL,BRILLANTE,17000,0,17000,35-50 min,8.5
278,SECTOR REMANSOS DE ROSABLANCA,"LA ROSITA ETAPA 1,2,3,",13000,0,13000,35-50 min,8.5
279,SECTOR REMANSOS DE ROSABLANCA,DOÑA LUZ,13000,0,13000,35-50 min,8.5
280,SECTOR REMANSOS DE ROSABLANCA,PANCANDE,13000,0,13000,35-50 min,8.5
281,SECTOR REMANSOS DE ROSABLANCA,CHORILLANOS,13000,0,13000,35-50 min,8.5
282,SECTOR REMANSOS DE ROSABLANCA,REMANSOS DE ROSABLANCA,13000,0,13000,35-50 min,8.5
283,SECTOR REMANSOS DE ROSABLANCA,CONDOMINIO SAN SEBASTIAN,13000,0,13000,35-50 min,8.5
284,SECTOR REMANSOS DE ROSABLANCA,"CONDOMINIO SANTA MARIA 1,2",13000,0,13000,35-50 min,8.5
285,SECTOR REMANSOS DE ROSABLANCA,SEPTIMA BRIGADA DISTRITO MILITAR,13000,0,13000,35-50 min,8.5
286,SECTOR REMANSOS DE ROSABLANCA,CONJUNTO BULEVAR CODEM,13000,0,13000,35-50 min,8.5
287,SECTOR REMANSOS DE ROSABLANCA,BOSQUE DE ROSABLANCA,13000,0,13000,35-50 min,8.5
288,SECTOR REMANSOS DE ROSABLANCA,CONDOMINIO BOSQUES DE ARRAYANES,13000,0,13000,35-50 min,8.5
289,SECTOR REMANSOS DE ROSABLANCA,RESERVAS DEL BOSQUE,13000,0,13000,35-50 min,8.5
290,SECTOR REMANSOS DE ROSABLANCA,CONJUNTO VILLA EMAUS,13000,0,13000,35-50 min,8.5
291,SECTOR REMANSOS DE ROSABLANCA,"CASIBARE 1,2",13000,0,13000,35-50 min,8.5
292,SECTOR REMANSOS DE ROSABLANCA,CONJUNTO REMANSOS DEL BOSQUE,13000,0,13000,35-50 min,8.5
293,SECTOR REMANSOS DE ROSABLANCA,VILLAS DEL MEDITERRANEO,13000,0,13000,35-50 min,8.5
294,SECTOR REMANSOS DE ROSABLANCA,"SAN SILVESTRE 1,2,",13000,0,13000,35-50 min,8.5
295,SECTOR REMANSOS DE ROSABLANCA,AGUAS CLARAS,13000,0,13000,35-50 min,8.5
296,SECTOR ESPERANSA,"ESPERANZA ETAPA 6,7,8",10000,0,10000,30-40 min,6.0
297,SECTOR ESPERANSA,ESPERANZA ETAPA,10000,0,10000,30-40 min,6.0
298,SECTOR ESPERANSA,BIBLIOTECA GERMAN ARCINIEGAS,10000,0,10000,30-40 min,6.0
