id,sector,barrio,tarifa_base,recargo_distancia,tarifa_total,tiempo_estimado,distancia_aprox_km
440,SECTOR GENERAL,NO GAITAN BAJO,12000,0,12000,35-50 min,8.5
441,SECTOR GENERAL,NO BRISAS DEL GUATIQUIA,6000,0,6000,15-25 min,2.0
442,SECTOR RELIQUIA,RELIQUIA,16000,0,16000,35-50 min,8.5
443,SECTOR RELIQUIA,BETY CAMACHO,16000,0,16000,35-50 min,8.5
444,SECTOR RELIQUIA,FRIOGAN,18000,0,18000,35-50 min,8.5
445,SECTOR RELIQUIA,TRECE DE MAYO,16000,0,16000,35-50 min,8.5
446,SECTOR RELIQUIA,CANCHAS LA GAMBETA,17000,0,17000,35-50 min,8.5
447,SECTOR RELIQUIA,SALON DE EVENTOS JC,16000,0,16000,35-50 min,8.5
448,SECTOR RELIQUIA,BALNEARIO EL ESCONDITE,16000,0,16000,35-50 min,8.5
449,SECTOR RELIQUIA,HACIENDA LA MILAGROSA,16000,0,16000,35-50 min,8.5
450,SECTOR RELIQUIA,PARQUE KARMANU,17000,0,17000,35-50 min,8.5
451,SECTOR RELIQUIA,RANCHO J&C,17000,0,17000,35-50 min,8.5
452,SECTOR RELIQUIA,HOTEL LLANO DORADO,18000,0,18000,35-50 min,8.5
453,SECTOR RELIQUIA,CONDOMINIO BRIS DE JAZMIN,17000,0,17000,35-50 min,8.5
454,SECTOR RELIQUIA,DONDOMINIO CEDRITOS CAMPESTRE,20000,0,20000,35-50 min,8.5
455,SECTOR RELIQUIA,CONDOMINIO CAMPESTRE GUALANDAY,20000,0,20000,35-50 min,8.5
456,SECTOR RELIQUIA,CONJUNTO SAN CAMILO,20000,0,20000,35-50 min,8.5
457,SECTOR PORFIA,CIUDAD PORFIA,20000,0,20000,35-50 min,8.5
458,SECTOR PORFIA,LOS PINOS PORFIA,20000,0,20000,35-50 min,8.5
459,SECTOR PORFIA,VILLA JULIANA,22000,0,22000,35-50 min,8.5
460,SECTOR GENERAL,BRASILIA,20000,0,20000,35-50 min,8.5
461,SECTOR GENERAL,CHARRASCAL,20000,0,20000,35-50 min,8.5
462,SECTOR GENERAL,CIUDAD MILENIO,20000,0,20000,35-50 min,8.5
463,SECTOR GENERAL,VILLAS DE SAN AGUSTIN,20000,0,20000,35-50 min,8.5
464,SECTOR GENERAL,LAMADRID,20000,0,20000,35-50 min,8.5
465,SECTOR GENERAL,CANCHAS PRIMER TIEMPO,23000,0,23000,35-50 min,8.5
466,SECTOR GENERAL,LA NORA,18000,0,18000,35-50 min,8.5
467,SECTOR GENERAL,CONDOMINIO CAMPESTRE PIEDEMONTE,23000,0,23000,35-50 min,8.5
468,SECTOR GENERAL,GRAMALOTE,20000,0,20000,35-50 min,8.5
469,SECTOR GENERAL,SAMAN DE LA RIVERA,20000,0,20000,35-50 min,8.5
470,SECTOR GENERAL,LA CUNCIA,18000,0,18000,35-50 min,8.5
471,EZ SECTOR SALIDA PUERTO,JUAN PABLO,16000,0,16000,35-50 min,8.5
472,EZ SECTOR SALIDA PUERTO,CONDOMINIO BOSQUE DE PROVIDENCIA,16000,0,16000,35-50 min,8.5
473,EZ SECTOR SALIDA PUERTO,MOTEL MEDIA LUNA,16000,0,16000,35-50 min,8.5
474,EZ SECTOR SALIDA PUERTO,PARCELAS DE SAN CARLOS,16000,0,16000,35-50 min,8.5
475,EZ SECTOR SALIDA PUERTO,QUINTAS DE SANTA ANA VEREDA,20000,0,20000,35-50 min,8.5
476,EZ SECTOR SALIDA PUERTO,BALMORAL,20000,0,20000,35-50 min,8.5
477,EZ SECTOR SALIDA PUERTO,CONDOMINIO MONTEMADERO,18000,0,18000,35-50 min,8.5
478,EZ SECTOR SALIDA PUERTO,VEREDA CECILIA,18000,0,18000,35-50 min,8.5
479,EZ SECTOR SALIDA PUERTO,UNIVERSIDAD ANTONIO NARIÑO,18000,0,18000,35-50 min,8.5
480,EZ SECTOR SALIDA PUERTO,CAMINOS DEL MEDITERRANEO,18000,0,18000,35-50 min,8.5
481,EZ SECTOR SALIDA PUERTO,BARU,18000,0,18000,35-50 min,8.5
482,EZ SECTOR SALIDA PUERTO,BARQUITOS,20000,0,20000,35-50 min,8.5
483,EZ SECTOR SALIDA PUERTO,VEREDA APIAY,18000,0,18000,35-50 min,8.5
484,EZ SECTOR SALIDA PUERTO,LA FUERZA AERIA,25000,0,25000,35-50 min,8.5
485,EZ SECTOR SALIDA PUERTO,CUARTA DEVISION DEL EJERCITO,23000,0,23000,35-50 min,8.5
486,EZ SECTOR SALIDA PUERTO,VEREDA LLANERITA,23000,0,23000,35-50 min,8.5
487,EZ SECTOR SALIDA PUERTO,VILLA SUIZA,30000,0,30000,35-50 min,8.5
488,EZ SECTOR SALIDA PUERTO,VEREDA BARCELONA,25000,0,25000,35-50 min,8.5
489,EZ SECTOR SALIDA PUERTO,UNIVERSIDAD LOS LLANOS BARCELONA,22000,0,22000,35-50 min,8.5
490,EZ SECTOR SALIDA PUERTO,HACHON SENA,22000,0,22000,35-50 min,8.5
491,UARDIA SECTOR SALIDA RESTREPO VA,AEROPUERTO,15000,0,15000,35-50 min,8.5
492,UARDIA SECTOR SALIDA RESTREPO VA,POSO AZUL,15000,0,15000,35-50 min,8.5
493,SECTOR GENERAL,VEREDA VANGUARDIA,16000,0,16000,35-50 min,8.5
494,SECTOR GENERAL,ALDEA LA AURORA,16000,0,16000,35-50 min,8.5
495,SECTOR GENERAL,VIA ANTIGUA RESTREPO,16000,0,16000,35-50 min,8.5
496,SECTOR GENERAL,LA BENDITA,16000,0,16000,35-50 min,8.5
497,SECTOR GENERAL,AVEMARIA,15000,0,15000,35-50 min,8.5
498,SECTOR GENERAL,CANCHAS SOCCER,15000,0,15000,35-50 min,8.5
499,SECTOR GENERAL,CONDOMINIO SANRA BARBARA,15000,0,15000,35-50 min,8.5
500,SECTOR GENERAL,HOGAR GERRIATRICO DIVINO NIÑO JESUS,16000,0,16000,35-50 min,8.5
501,SECTOR GENERAL,LA CHORRERA,16000,0,16000,35-50 min,8.5
502,SECTOR GENERAL,CONDOMINIO SANTA BARBARA,18000,0,18000,35-50 min,8.5
503,SECTOR GENERAL,HOTEL HERRADURO,16000,0,16000,35-50 min,8.5
504,SECTOR GENERAL,MOTEL HOLLYWOO,17000,0,17000,35-50 min,8.5
505,SECTOR GENERAL,HOTEL VANGUARDIA,17000,0,17000,35-50 min,8.5
506,SECTOR GENERAL,CONDOMINIO SALAMANCA,15000,0,15000,35-50 min,8.5
507,SECTOR GENERAL,PARQUE LOS OCARROS,16000,0,16000,35-50 min,8.5
508,SECTOR GENERAL,CEMENTERIO JARDINES DEL LLANO,17000,0,17000,35-50 min,8.5
509,SECTOR GENERAL,CONDOMINIO FLOR MURADO,17000,0,17000,35-50 min,8.5
510,SECTOR GENERAL,CONDOMINIO LOS ALPES,18000,0,18000,35-50 min,8.5
511,SECTOR GENERAL,VEREDA LA POYATA,18000,0,18000,35-50 min,8.5
512,SECTOR GENERAL,PEAJE PUENTE AMARILLO,25000,0,25000,35-50 min,8.5
513,SECTOR GENERAL,CONDOMINIO CAMPESTRE PALMA REAL,20000,0,20000,35-50 min,8.5
514,SECTOR GENERAL,VEREDA ARGENTINA,20000,0,20000,35-50 min,8.5
515,SECTOR GENERAL,RESTREPO,25000,0,25000,35-50 min,8.5
516,SECTOR VEREDA EL CA,RESERVA SAN NICOLAS VEREDA CAIRO,20000,0,20000,35-50 min,8.5
517,SECTOR VEREDA EL CA,VILLAS DEL SANTUARIO CAIRO,20000,0,20000,35-50 min,8.5
518,SECTOR VEREDA EL CA,CONDOMINIO CAMPRESTE ENTRE LAGOS,20000,0,20000,35-50 min,8.5
