id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
181,VILLA HERMOSA,Sector Amarilo,4.1117,-73.6067,6.6,6000,8000,14000,26
182,CONDOMINIO CAMPSTRE,Sector Amarilo,4.1055,-73.6046,6.6,6000,8000,14000,26
183,CARACOLI,Sector Amarilo,4.111,-73.6002,6.6,6000,8000,14000,26
184,GIMNASIO LOS ALCAZARES,Sector Amarilo,4.1116,-73.601,6.6,6000,8000,14000,26
185,LAS MERCEDES,Sector Amarilo,4.1058,-73.6067,6.6,6000,8000,14000,26
186,MULTIFAMILIARES,Sector Los Centauros,4.1102,-73.611,6.6,6000,8000,14000,26
187,"CENTAUROS BLOQUE A,B,C,D",Sector Los Centauros,4.1107,-73.609,6.6,6000,8000,14000,26
188,PORTALES DE GRATAMIRA,Sector Los Centauros,4.1122,-73.6074,6.6,6000,8000,14000,26
189,BALCONES DE GRATAMIRA,Sector Los Centauros,4.1082,-73.6135,6.6,6000,8000,14000,26
190,"TORRES DE SALERMO 1,2",Sector Los Centauros,4.1141,-73.6111,6.6,6000,8000,14000,26
191,CONDOMINIO SANTA ANA,Sector Los Centauros,4.1165,-73.6093,6.6,6000,8000,14000,26
192,CONDOMINIO LA FONTANA,Sector Los Centauros,4.1143,-73.6131,6.6,6000,8000,14000,26
193,CONDOMINIO SANTA PAULA,Sector Los Centauros,4.1079,-73.6091,6.6,6000,8000,14000,26
194,PRADOS DE MARICURE,Sector Los Centauros,4.1078,-73.6079,6.6,6000,8000,14000,26
195,UNIVERSIDAD UNIMINUTO,Sector Los Centauros,4.1123,-73.6113,6.6,6000,8000,14000,26
196,CANCHA SINTETICA QUARZO,Sector Los Centauros,4.1146,-73.6146,6.6,6000,8000,14000,26
197,RENAUULT CASATORO,Sector Los Centauros,4.1135,-73.6097,6.6,6000,8000,14000,26
198,CHEVROLET,Sector Los Centauros,4.1074,-73.6075,6.6,6000,8000,14000,26
199,NISSAN,Sector Los Centauros,4.1079,-73.612,6.6,6000,8000,14000,26
200,SUZUKI ALCALA MOTOR,Sector Los Centauros,4.1133,-73.6147,6.6,6000,8000,14000,26
201,CANCHA MONACO,Sector Los Centauros,4.1086,-73.6136,6.6,6000,8000,14000,26
202,BAR TERRAZA,Sector Los Centauros,4.116,-73.6066,6.6,6000,8000,14000,26
203,Página 379,Sector Barzal,4.1421,-73.639,3.8,6000,4000,10000,19
204,7 DE AGOSTO,Sector Barzal,4.1469,-73.64,3.8,6000,4000,10000,19
205,BARZAL BAJO,Sector Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
206,BARZAL ALTO,Sector Barzal,4.1435,-73.6375,3.8,6000,4000,10000,19
207,CLUB VILLAVICENCIO,Sector Barzal,4.1462,-73.6342,3.8,6000,4000,10000,19
208,MESETAS,Sector Barzal,4.1401,-73.6375,3.8,6000,4000,10000,19
209,ELECTRIFICADORA EMSA,Sector Barzal,4.1455,-73.6334,3.8,6000,4000,10000,19
210,BALATA,Sector Barzal,4.1487,-73.6389,3.8,6000,4000,10000,19
211,CAMOA,Sector Barzal,4.1415,-73.6414,3.8,6000,4000,10000,19
212,SALLE,Sector Barzal,4.1435,-73.6326,3.8,6000,4000,10000,19
213,POZO VEIENTE,Sector Barzal,4.1485,-73.6321,3.8,6000,4000,10000,19
214,RECODO BARZAL,Sector Barzal,4.1442,-73.6365,3.8,6000,4000,10000,19
215,AZOTEA,Sector Barzal,4.1484,-73.6378,3.8,6000,4000,10000,19
216,HOSPITAL DEPARTAMENTAL,Sector Salud Barzal,4.1398,-73.6378,3.8,6000,4000,10000,19
